Business Legal Name,Date Layoff/Closure Starts,Date of WARN Notice ,Date Posted  ,Impacted Site Address,Impacted Site County,Layoff or Closure?,Permanent or Temporary Layoff?,Reason for Layoff/Closure   ,Index,Number of Affected Workers ,Number of Affected Workers 
Flextronics America's LLC (Working at various Verizon wireless retail stores),2011-08-31,2011-06-01,2011-06-01,"Fishkill Verizon, Merritt Blvd. Ransley Square  Fishkill, NY, 12524",Dutchess,,N/A,Economic,151,5,5
Flextronics America's LLC (Working at various Verizon wireless retail stores),2011-08-31,2011-06-01,2011-06-01,"Forest Hills Verizon, 7034 Austin St  Forest Hills, NY, 11375",Queens,,N/A,Economic,198,10,10
Flextronics America's LLC (Working at various Verizon wireless retail stores),2011-08-31,2011-06-01,2011-06-01,"Great Northern Mall , 4155 State Route 31, Spc Y-106  Clay, NY, 13041",Onondaga,,N/A,Economic,191,3,3
Flextronics America's LLC (Working at various Verizon wireless retail stores),2011-08-31,2011-06-01,2011-06-01,"Green Acres Mall  Valley Stream, NY, 11581",Nassau,,N/A,Economic,173,6,6
Flextronics America's LLC (Working at various Verizon wireless retail stores),2011-08-31,2011-06-01,2011-06-01,"Hartsdale Verizon, 355 N. Central Avenue  Hartsdale, NY, 10530",Westchester,,N/A,Economic,218,16,16
Flextronics America's LLC (Working at various Verizon wireless retail stores),2011-08-31,2011-06-01,2011-06-01,"Herkimer Verizon, 235 W. State Street  Herkimer, NY, 13350",Herkimer,,N/A,Economic,157,5,5
Flextronics America's LLC (Working at various Verizon wireless retail stores),2011-08-31,2011-06-01,2011-06-01,"Holt Drive  Webster, NY, 14580",Monroe,,N/A,Economic,167,8,8
Flextronics America's LLC (Working at various Verizon wireless retail stores),2011-08-31,2011-06-01,2011-06-01,"Huntington Station, 350 Walt Whitman Road  Huntington Station, NY, 11746",Suffolk,,N/A,Economic,211,7,7
Flextronics America's LLC (Working at various Verizon wireless retail stores),2011-08-31,2011-06-01,2011-06-01,"Larkin Drive  Monroe, NY, 10950",Orange,,N/A,Economic,195,2,2
Flextronics America's LLC (Working at various Verizon wireless retail stores),2011-08-31,2011-06-01,2011-06-01,"Military Rd  Niagara Falls, NY, 14304",Niagara,,N/A,Economic,185,7,7
Flextronics America's LLC (Working at various Verizon wireless retail stores),2011-08-31,2011-06-01,2011-06-01,"Palisades Center Drive  West Nyack, NY, 10994",Rockland,,N/A,Economic,203,7,7
Flextronics America's LLC (Working at various Verizon wireless retail stores),2011-08-31,2011-06-01,2011-06-01,"Route 300  Newburgh, NY, 12550",Orange,,N/A,Economic,196,6,6
Flextronics America's LLC (Working at various Verizon wireless retail stores),2011-08-31,2011-06-01,2011-06-01,"Rte. 50, Wilton Mall  Saratoga Springs, NY, 12866",Saratoga,,N/A,Economic,207,5,5
Flextronics America's LLC (Working at various Verizon wireless retail stores),2011-08-31,2011-06-01,2011-06-01,"State Route 96  Victor, NY, 14564",Ontario,,N/A,Economic,192,4,4
Flextronics America's LLC (Working at various Verizon wireless retail stores),2011-08-31,2011-06-01,2011-06-01,"Ulster Avenue  Kingston, NY, 12401",Ulster,,N/A,Economic,213,5,5
Flextronics America's LLC (Working at various Verizon wireless retail stores),2011-08-31,2011-06-01,2011-06-01,"Upper Glen Street  Queensbury, NY, 12804",Warren,,N/A,Economic,214,6,6
Flextronics America's LLC (Working at various Verizon wireless retail stores),2011-08-31,2011-06-01,2011-06-01,"Vestal Parkway E  Vestal, NY, 13850",Broome,,N/A,Economic,145,11,11
Flextronics America's LLC (Working at various Verizon wireless retail stores),2011-08-31,2011-06-01,2011-06-01,"Walden Avenue Verizon, 2410 Walden Avenue  Cheektowaga, NY, 14225",Erie,,N/A,Economic,155,5,5
Flextronics America's LLC (Working at various Verizon wireless retail stores),2011-08-31,2011-06-01,2011-06-01,"West Route 59  Nanuet, NY, 10954",Rockland,,N/A,Economic,204,16,16
Flextronics America's LLC (Working at various Verizon wireless retail stores),2011-08-31,2011-06-01,2011-06-01,"West State Street  Olean, NY, 14760",Cattaraugus,,N/A,Economic,146,4,4
Flextronics America's LLC (Working at Verizon wireless retail store - Central Ave),2011-08-31,2011-06-01,2011-06-01,"Albany Communications Verizon Wireless Retail Store 1770 Central Avenue  Albany, NY, 12205",Albany,,N/A,Economic,140,10,10
Flextronics America's LLC (Working at Verizon wireless retail store - Crossgates Mall),2011-08-31,2011-06-01,2011-06-01,"Crossgates Park Verizon Wireless Retail Store 1 Crossgates Mall Road  Albany, NY, 12203",Albany,,N/A,Economic,141,6,6
Flextronics Americas LLC,2012-01-15,2011-09-22,2011-09-22,"1 Telecommuting Way  New Hartford, NY, 13413",Oneida,,N/A,Economic,77,1,1
Flextronics Americas LLC,2011-08-31,2011-06-01,2011-06-01,"Steinway Verizon Wireless Retail Store 3125 Stein Way Street  Astoria, NY, 11103",Queens,,N/A,Economic,199,5,5
Ford Motor Company - Buffalo Stamping Plant,2011-09-05,2011-06-09,2011-06-09,"S-3663 Lakeshore Road  Buffalo, NY, 14219",Erie,,N/A,Economic,133,150,150
Four Paws/Central Garden & Pet,2012-01-31,2011-09-29,2011-09-29,"50 Wireless Boulevard  Hauppauge, NY, 11788",Suffolk,,N/A,Economic,76,34,34
Fund for Public Health in New York-Communities Putting Prevention to Work,,2011-12-19,2011-12-19,"42-09 28th Street  Long Island City, NY, 11101",New York,,N/A,Grant funds depleted,1,74,74
"GAC International, LLC (Dentsply/GAC)",2011-06-30,2011-05-03,2011-05-03,"355 Knickerbocker Avenue  Bohemia, NY, 11716",Suffolk,,N/A,Economic,227,116,116
"Gateway Energy Services Corporation wholly -owned subsidiary of Direct Energy Services, LLC (Supply Department)",2011-08-30,2011-05-31,2011-05-31,"400 Rella Boulevard, Suite 300  Montebello, NY, 10901",Rockland,,N/A,Economic,219,2,2
"Gateway Energy Services Corporation wholly -owned subsidiary of Direct Energy Services, LLC (Various Departments)",2011-11-18,2011-10-11,2011-10-11,"400 Rella Boulevard, Suite 300  Montebello, NY, 10901",Rockland,,N/A,Corporate Merger,1,71,71
General Dynamics-Electric Boat Kesselring Site Office (KSO),,2011-09-30,2011-09-30,"350 Atomic Project Road  Ballston Spa, NY, 12020",Saratoga,,N/A,Economic,72,165,165
Gleacher & Company Securities Inc. (Equities Division),,2011-08-23,2011-08-23,"1290 Avenue of the Americas  New York, NY, 10104",New York,,N/A,Economic,90,76,76
"Goldman, Sachs & Co.",2011-09-26,2011-06-29,2011-06-29,"200 West Street  New York, NY, 10282",New York,,N/A,Economic,125,230,230
GSI Croup Inc./Quantronix Corp Laser Plant,2012-03-05,2011-12-16,2011-12-16,"41 Research Way  East Setauket, NY, 11733",Suffolk,,N/A,Economic,6,58,58
H.W. Wilson Company,2011-09-20,2011-06-22,2011-06-22,"950 University Avenue  Bronx, NY, 10452",Bronx,,N/A,Merger between EBSCO And The H W Wilson Company,1,188,188
Harlem Day Charter School,2011-06-30,2011-04-27,2011-04-27,"240 East 123rd Street  New York, NY, 10035",New York,,N/A,Economic,228,52,52
"Health Plus Prepaid Health Services Plan, Inc",,2011-12-28,2011-12-28,"32 Richmond Terrace  Staten Island, NY, 10301",Richmond,,N/A,Sale of Assets to Amerigroup New York,18,15,15
"Health Plus Prepaid Health Services Plan, Inc",,2011-12-28,2011-12-28,"39 E. Broadway, Unit III  New York, NY, 10002",New York,,N/A,Sale of Assets to Amerigroup New York,10,2,2
"Health Plus Prepaid Health Services Plan, Inc",,2011-12-28,2011-12-28,"91 N Franklin Street  Hempstead, NY, 11550",Suffolk,,N/A,Sale of Assets to Amerigroup New York,20,16,16
"Health Plus Prepaid Health Services Plan, Inc",,2011-12-28,2011-12-28,"91-31 Queens Blvd, Suite 222  Elmhurst, NY, 13373",New York,,N/A,Sale of Assets to Amerigroup New York,11,16,16
"Health Plus Prepaid Health Services Plan, Inc",,2011-12-28,2011-12-28,"133-60 41st Avenue  Flushing, NY, 10013",Queens,,N/A,Sale of Assets to Amerigroup New York,16,4,4
"Health Plus Prepaid Health Services Plan, Inc",,2011-12-28,2011-12-28,"153-17 Jamaica Avenue  Queens, NY, 11432",Queens,,N/A,Sale of Assets to Amerigroup New York,17,17,17
"Health Plus Prepaid Health Services Plan, Inc",,2011-12-28,2011-12-28,"196 Canal Street  New York, NY, 10013",New York,,N/A,Sale of Assets to Amerigroup New York,12,13,13
"Health Plus Prepaid Health Services Plan, Inc",,2011-12-28,2011-12-28,"221 Sherman Avenue a/k/a 530 W. 207 Street  New York, NY, 10034",New York,,N/A,Sale of Assets to Amerigroup New York,13,13,13
"Health Plus Prepaid Health Services Plan, Inc",,2011-12-28,2011-12-28,"240 Port Richmond Avenue  Staten Island, NY, ",Richmond,,N/A,Sale of Assets to Amerigroup New York,19,,
"Health Plus Prepaid Health Services Plan, Inc",,2011-12-28,2011-12-28,"241 37th Street, Suite 412  Brooklyn, NY, 11232",Kings,,N/A,Sale of Assets to Amerigroup New York,2,510,510
"Health Plus Prepaid Health Services Plan, Inc",,2011-12-28,2011-12-28,"364 Knickerbocker Avenue  Brooklyn, NY, 11237",Kings,,N/A,Sale of Assets to Amerigroup New York,3,2,2
"Health Plus Prepaid Health Services Plan, Inc",,2011-12-28,2011-12-28,"815 59th Street  Brooklyn, NY, 11220",Kings,,N/A,Sale of Assets to Amerigroup New York,4,10,10
"Health Plus Prepaid Health Services Plan, Inc",,2011-12-28,2011-12-28,"2501 Grand Concourse  Bronx, NY, 10468",Bronx,,N/A,Sale of Assets to Amerigroup New York,1,25,25
"Health Plus Prepaid Health Services Plan, Inc",,2011-12-28,2011-12-28,"2875 West 8th Street  Brooklyn, NY, 12231",Kings,,N/A,Sale of Assets to Amerigroup New York,5,1,1
"Health Plus Prepaid Health Services Plan, Inc",,2011-12-28,2011-12-28,"3424 Church Avenue  Brooklyn, NY, 11203",Kings,,N/A,Sale of Assets to Amerigroup New York,6,,
"Health Plus Prepaid Health Services Plan, Inc",,2011-12-28,2011-12-28,"4234 Broadway  New York, NY, 10033",New York,,N/A,Sale of Assets to Amerigroup New York,14,5,5
"Health Plus Prepaid Health Services Plan, Inc",,2011-12-28,2011-12-28,"4764 A Broadway  New York, NY, 10034",New York,,N/A,Sale of Assets to Amerigroup New York,15,,
"Health Plus Prepaid Health Services Plan, Inc",,2011-12-28,2011-12-28,"4810 Fifth Avenue  Brooklyn, NY, 11220",Kings,,N/A,Sale of Assets to Amerigroup New York,7,1,1
"Health Plus Prepaid Health Services Plan, Inc",,2011-12-28,2011-12-28,"Brooklyn Renaissance Plaza, 335 Adams Street 7th Floor  Brooklyn, NY, 11201",Kings,,N/A,Sale of Assets to Amerigroup New York,8,225,225
"Health Plus Prepaid Health Services Plan, Inc",,2011-12-28,2011-12-28,"Brooklyn Renaissance Plaza, 335 Adams Street 26th Floor  Brooklyn, NY, 11201",Kings,,N/A,Sale of Assets to Amerigroup New York,9,,
"Hear USA, Inc.",2011-08-15,2011-05-20,2011-05-20,"33 William Street, Ste 6  Auburn, NY, 13021",Cayuga,,N/A,Bankruptcy,3,1,1
"Hear USA, Inc.",2011-08-15,2011-05-20,2011-05-20,"91-31 Queens Blvd.  Ste 214  Elmhurst, NY, 11373",New York,,N/A,Bankruptcy,11,2,2
"Hear USA, Inc.",2011-08-15,2011-05-20,2011-05-20,"114 Genesee Street  New Hartford, NY, 13413",Oneida,,N/A,Bankruptcy,14,4,4
"Hear USA, Inc.",2011-08-15,2011-05-20,2011-05-20,"121 Erie Canal Drive, Ste E  Rochester, NY, 14626",Monroe,,N/A,Bankruptcy,8,2,2
"Hear USA, Inc.",2011-08-15,2011-05-20,2011-05-20,"157-02 Cross Bay Blvd  Howard Beach, NY, 11414",Queens,,N/A,Bankruptcy,16,2,2
"Hear USA, Inc.",2011-08-15,2011-05-20,2011-05-20,"159 Jefferson Heights, Suite D-304  Catskill, NY, 12414",Columbia,,N/A,Bankruptcy,5,1,1
"Hear USA, Inc.",2011-08-15,2011-05-20,2011-05-20,"196 Glen Cove Road  Carle Place, NY, 11514",Suffolk,,N/A,Bankruptcy,20,1,1
"Hear USA, Inc.",2011-08-15,2011-05-20,2011-05-20,"200 East Post Road, Ste. 100  White Plains, NY, 10601",Westchester,,N/A,Bankruptcy,26,3,3
"Hear USA, Inc.",2011-08-15,2011-05-20,2011-05-20,"206 Henry Street  Kingston, NY, 12401",Ulster,,N/A,Bankruptcy,25,3,3
"Hear USA, Inc.",2011-08-15,2011-05-20,2011-05-20,"249 Main Street  Arcade, NY, 14009",Wyoming,,N/A,Bankruptcy,27,1,1
"Hear USA, Inc.",2011-08-15,2011-05-20,2011-05-20,"250 Route 59  Suffern, NY, 10901",Rockland,,N/A,Bankruptcy,19,2,2
"Hear USA, Inc.",2011-08-15,2011-05-20,2011-05-20,"355 Broadway  Amityville, NY, 11701",Suffolk,,N/A,Bankruptcy,21,3,3
"Hear USA, Inc.",2011-08-15,2011-05-20,2011-05-20,"405 Spring Street  Jamestown, NY, 14701",Chautauqua,,N/A,Bankruptcy,4,2,2
"Hear USA, Inc.",2011-08-15,2011-05-20,2011-05-20,"456 East Fordham Road  Bronx, NY, 10458",Bronx,,N/A,Bankruptcy,1,2,2
"Hear USA, Inc.",2011-08-15,2011-05-20,2011-05-20,"475 Northern Blvd.  Suite 23  Great Neck, NY, 11021",Nassau,,N/A,Bankruptcy,10,2,2
"Hear USA, Inc.",2011-08-15,2011-05-20,2011-05-20,"500 Seaview Avenue, Suite 130  Staten Island, NY, 10305",Richmond,,N/A,Bankruptcy,18,3,3
"Hear USA, Inc.",2011-08-15,2011-05-20,2011-05-20,"751 Warren Street, Suite 2  Hudson, NY, 12534",Columbia,,N/A,Bankruptcy,6,1,1
"Hear USA, Inc.",2011-08-15,2011-05-20,2011-05-20,"1670 East 17th Street, Ste 2 A  Brooklyn, NY, 11229",Kings,,N/A,Bankruptcy,7,3,3
"Hear USA, Inc.",2011-08-15,2011-05-20,2011-05-20,"1776 Broadway, Ste 902  New York, NY, 10019",New York,,N/A,Bankruptcy,12,54,54
"Hear USA, Inc.",2011-08-15,2011-05-20,2011-05-20,"2200  Burdett Avenue, Suite 105  Troy, NY, 12180",Rensselaer,,N/A,Bankruptcy,17,1,1
"Hear USA, Inc.",2011-08-15,2011-05-20,2011-05-20,"2646 West State St  Olean, NY, 14760",Cattaraugus,,N/A,Bankruptcy,2,1,1
"Hear USA, Inc.",2011-08-15,2011-05-20,2011-05-20,"2900 Hempstead Turnpike, Ste 214  Levittown, NY, 11756",Suffolk,,N/A,Bankruptcy,22,2,2
"Hear USA, Inc.",2011-08-15,2011-05-20,2011-05-20,"Chestnut Commons, 107 E Chestnut Street, Ste 100  Rome, NY, 13440",Oneida,,N/A,Bankruptcy,15,1,1
"Hear USA, Inc.",2011-08-15,2011-05-20,2011-05-20,"East Side/Graybar Building, 420 Lexington Avenue Ste. 315  New York, NY, 10017",New York,,N/A,Bankruptcy,13,2,2
"Hear USA, Inc.",2011-08-15,2011-05-20,2011-05-20,"Islandia Shopping Plaza, 1832 Veteran's Mem Hwy  Islandia, NY, 11749",Suffolk,,N/A,Bankruptcy,23,3,3
"Hear USA, Inc.",2011-08-15,2011-05-20,2011-05-20,"TJ Maxx Plaza 1080-A Old Country Road  Riverhead, NY, 11901",Suffolk,,N/A,Bankruptcy,24,2,2
"Hear USA, Inc.",2011-08-15,2011-05-20,2011-05-20,"Westfall Surgery Center, 1065 Senator Keating Blvd, Ste. 210  Rochester, NY, 14618",Monroe,,N/A,Bankruptcy,9,1,1
Holcim (US) Inc.,2011-06-13,2011-03-18,2011-03-18,"6446 Route 9W  Catskill, NY, 12414",Greene,,N/A,Economic,246,103,103
"Home Services Systems, Inc.",,2011-09-26,2011-09-26,"32-75 Steinway Street  Astoria, NY, 11103",Queens,,N/A,Reorganization of services to managed care provide,1,"1,952","1,952"
Hometown America,2011-09-30,2011-06-09,2011-06-09,"The Woodlands, 6237 South Transit  Lockport, NY, 14094",Niagara,,N/A,Sale,1,8,8
HP Hood LLC - Manufacturing Facility Only,2012-03-06,2011-12-08,2011-12-08,"145 Conklin Avenue  Binghamton, NY, 13902",Broome,,N/A,Economic,17,55,55
Hyatt Regency Long Island,2011-12-07,2011-09-08,2011-09-08,"1717 Motor Parkway  Hauppauge, NY, 11788",Suffolk,,N/A,Economic,84,128,128
"Hyosung USA, Inc.",,2011-10-04,2011-10-04,"2214 Whitesboro Street  Utica, NY, 13502",Oneida,,N/A,Economic,67,9,9
"Hyosung USA, Inc.",2011-06-30,2011-04-04,2011-04-04,"2214 Whitesboro Street  Utica, NY, 13502",Oneida,,N/A,Economic,243,2,2
"Hyosung USA, Inc.",2011-04-30,2011-01-27,2011-01-27,"2214 Whitesboro Street  Utica, NY, 13502",Oneida,,N/A,Economic,276,70,70
In the Arena Show/CNN,2011-08-05,2011-07-08,2011-07-08,"One Time Warner Center  New York, NY, 10019",New York,,N/A,Economic,116,29,29
"Inter-County Motor Coach, Inc.",2012-01-01,2011-10-05,2011-10-05,"16 George Street  Babylon, NY, 11702",Suffolk,,N/A,Possible contract loss,1,88,88
IPRO,2011-08-01,2011-06-15,2011-06-15,"1979 Marcus Avenue  Lake Success, NY, 11042",Nassau,,N/A,Possible contract loss,2,,
"It's About Time (Herff Jones, Inc. Company)",,2011-06-13,2011-06-13,"84 Business Park Drive  Armonk, NY, 10504",Westchester,,N/A,Possible Sale of Assets,1,35,35
"JFS Abstract Company, LLC",,2011-11-30,2011-11-30,"20, 25, 170 & 220 Northpointe Parkway  Amherst, NY, ",Erie,,N/A,Economic,20,4,4
Joseph S. Mattina Community Health Center,,2011-08-05,2011-08-05,"300 Niagara Street  Buffalo, NY, 14201",Erie,,N/A,Economic,102,51,51
KMart Store #4248,,2011-09-20,2011-09-20,"2875 Richmond Avenue  Staten Island, NY, 10314",Richmond,,N/A,Economic,80,141,141
Kmart Store #7188,2011-10-09,2011-07-07,2011-07-07,"744 S Meadow Street  Ithaca, NY, 14850",Tompkins,,N/A,Economic,118,61,61
"LABORTEMPS, INC.",2011-06-30,2011-04-07,2011-04-07,"90-48 160th Street  Jamaica, NY, 11432",Queens,,N/A,Economic,241,46,46
LaGuardia Plaza Hotel,,2011-12-01,2011-12-01,"104-04 Ditmars Boulevard  East Elmhurst, NY, 11369",Queens,,N/A,Economic,19,64,64
"Legal Sea Foods, LLC",,2011-10-03,2011-10-03,"Roosevelt Field, 630 Old Country Road, No. 1161 A  Garden City, NY, ",Suffolk,,N/A,Economic,69,67,67
"Level Global Investors, L.P.",2011-05-12,2011-02-25,2011-02-25,"888 Seventh Avenue 27th Floor  New York, NY, 10019",New York,,N/A,Economic,253,57,57
LF USA - Design Support and Production,2012-02-15,2011-11-23,2011-11-23,"3 Park Avenue South (24th Floor)  New York, NY, 10018",New York,,N/A,Economic,27,,
LF USA - Design Support and Production,2012-02-15,2011-11-23,2011-11-23,"31 West 34th Street (multiple floors)  New York, NY, 10018",New York,,N/A,Economic,28,,
LF USA - Design Support and Production,2012-02-15,2011-11-23,2011-11-23,"1333 Broadway 9th Floor  New York, NY, 10018",New York,,N/A,Economic,29,,
LF USA - Design Support and Production,2012-02-15,2011-11-23,2011-11-23,"1359 Broadway (multiple floors)  New York, NY, 10018",New York,,N/A,Economic,30,,
LF USA - Design Support and Production,2012-02-15,2011-11-23,2011-11-23,"1372 Broadway (multiple floors)  New York, NY, 10018",New York,,N/A,Economic,31,,
LF USA - Design Support and Production,2012-02-15,2011-11-23,2011-11-23,"1450 Broadway 11th floor  New York, NY, 10018",New York,,N/A,Economic,32,85,85
LF USA - Finance Department,,2011-10-11,2011-10-11,"14-15 Redfern Avenue  Far Rockaway, NY, 11691",Queens,,N/A,Relocation to North Carolina,4,2,2
LF USA - Finance Department,,2011-10-11,2011-10-11,"31 West 34th Street  New York, NY, 10001",New York,,N/A,Relocation to North Carolina,1,30,30
LF USA - Finance Department,,2011-10-11,2011-10-11,"1372 Broadway 4th Floor  New York, NY, 10018",New York,,N/A,Relocation to North Carolina,2,10,10
LF USA - Finance Department,2012-01-31,2011-10-11,2011-10-11,"1450 Broadway 9th & 10th Floors  New York, NY, 10018",New York,,N/A,Relocation to North Carolina,3,114,114
Lockheed Martin Information Systems and Global Solutions,,2011-04-25,2011-04-25,"15 Oak Hill Avenue, Huron Campus  Endicott, NY, 13760",Broome,,N/A,Possible Contract Loss for Global Combat Support A,1,59,59
Louis Lasky Memorial Medical and Dental Center Operated by NO of ITUTF,,2011-03-28,2011-03-28,"63 West 38th Street  New York, NY, 10018",New York,,N/A,Eviction,1,34,34
Lowe's Home Centers Inc.,,2011-10-17,2011-10-17,"4180 Veteran's Memorial Drive  Batavia, NY, 14020",Genesee,,N/A,Economic,54,90,90
"Lowe's Home Centers, Inc.",,2011-08-15,2011-08-15,"1092 Wicker Street  Ticonderoga, NY, 12883",Essex,,N/A,Economic,96,87,87
Macy's South Shore Store,2012-03-18,2011-12-09,2011-12-09,"1701 Sunrise Highway  Bay Shore, NY, 11706",Suffolk,,N/A,Renovations,1,203,203
Maximus,,2011-07-18,2011-07-18,"30 Broad Street, 18th Floor  New York, NY, 10004",New York,,N/A,Bid,1,95,95
"Mercedes Distribution Center, Inc.",2011-04-15,2011-03-15,2011-03-15,"63 Flushing Avenue Unit 340, Brooklyn Navy Yard Bldg #3 6th Floor  Brooklyn, NY, 11205",Kings,,N/A,Economic,248,50,50
Merisel Americas Inc.,2011-10-15,2011-07-15,2011-07-15,"127 West 30th Street  New York, NY, 10001",New York,,N/A,Relocation of facility,1,100,100
"Mesaba Airlines, Inc.",,2011-09-26,2011-09-26,"Bowery Bay Blvd. Building 34  Flushing, NY, 11371",Queens,,N/A,Decision to cease flying operations out of LaGuardia,1,112,112
Metroclean Express Corp.,,2011-08-18,2011-08-18,"53-01 Vernon Boulevard  Long Island City, NY, 11101",Queens,,N/A,Economic,94,59,59
Metropolitan Suburban Bus Authority (MTA LI Bus),2011-12-31,2011-11-01,2011-11-01,"700 Commercial Avenue  Garden City, NY, 11530",Suffolk,,N/A,Termination of an agreement with Nassau County,1,981,981
MF Global Holdings USA,2011-11-04,2011-11-28,2011-11-28,"717 Fifth Avenue, 9th Floor  New York, NY, 10022",New York,,N/A,Economic,26,212,212
MF Global Inc. -  Pioneer Business Group,,2011-04-06,2011-04-06,"1 North End Avenue  New York, NY, 10282",New York,,N/A,Transfer of business to Pioneer Futures Inc,1,25,25
Montefiore Medical Center (Pre hospital Care Department - North Division),,2011-12-06,2011-12-06,"4200 Bronx Boulevard  Bronx, NY, 10466",Bronx,,N/A,Economic,18,63,63
Morgan Stanley (Various NYC sites),2011-12-15,2011-12-27,2011-12-27,"1221 Avenue of Americas  New York, NY, 10020",New York,,N/A,Economic,1,580,580
"New Process Gear, Inc. (Division of Magna Powertrain-Notice #1-June)",2011-09-12,2011-06-17,2011-06-17,"6600 New Venture Gear Drive  East Syracuse, NY, 13057",Onondaga,,N/A,Economic,131,81,81
"New Process Gear, Inc. (Division of Magna Powertrain-Notice #2-June)",2011-09-12,2011-06-21,2011-06-21,"6600 New Venture Gear Drive  East Syracuse, NY, 13057",Onondaga,,N/A,Economic,128,16,16
"New Process Gear, Inc. (Division of Magna Powertrain-Notice #3-June )",2011-09-19,2011-06-29,2011-06-29,"6600 New Venture Gear Drive  East Syracuse, NY, 13057",Onondaga,,N/A,Economic,126,47,47
"New Process Gear, Inc. (Division of Magna Powertrain)",2012-01-02,2011-10-05,2011-10-05,"6600 New Venture Gear Drive  East Syracuse, NY, 13057",Onondaga,,N/A,Economic,65,139,139
"New Process Gear, Inc. (Division of Magna Powertrain)",2011-12-23,2011-09-30,2011-09-30,"6600 New Venture Gear Drive  East Syracuse, NY, 13057",Onondaga,,N/A,Economic,71,1,1
"New Process Gear, Inc. (Division of Magna Powertrain)",2011-12-05,2011-09-09,2011-09-09,"6600 New Venture Gear Drive  East Syracuse, NY, 13057",Onondaga,,N/A,Economic,82,498,498
"New Process Gear, Inc. (Division of Magna Powertrain)",2011-11-01,2011-08-09,2011-08-09,"6600 New Venture Gear Drive  East Syracuse, NY, 13057",Onondaga,,N/A,Economic,101,2,2
"New Process Gear, Inc. (Division of Magna Powertrain)",2011-10-01,2011-07-07,2011-07-07,"6600 New Venture Gear Drive  East Syracuse, NY, 13057",Onondaga,,N/A,Economic,117,3,3
"New Process Gear, Inc. (Division of Magna Powertrain)",2011-07-11,2011-04-08,2011-04-08,"6600 New Venture Gear Drive  East Syracuse, NY, 13057",Onondaga,,N/A,Economic petition,1,4,4
"New Process Gear, Inc. (Division of Magna Powertrain)",2011-07-01,2011-04-07,2011-04-07,"6600 New Venture Gear Drive  East Syracuse, NY, 13057",Onondaga,,N/A,Economic petition,2,31,31
"New Process Gear, Inc. (Division of Magna Powertrain)",2011-06-20,2011-03-16,2011-03-16,"6600 New Venture Gear Drive  East Syracuse, NY, 13057",Onondaga,,N/A,Economic petition,3,6,6
"New Process Gear, Inc. (Division of Magna Powertrain)",2011-06-06,2011-03-09,2011-03-09,"6600 New Venture Gear Drive  East Syracuse, NY, 13057",Onondaga,,N/A,Economic petition,4,36,36
"New Process Gear, Inc. (Division of Magna Powertrain)",2011-05-09,2011-02-10,2011-02-10,"6600 New Venture Gear Drive  East Syracuse, NY, 13057",Onondaga,,N/A,Economic petition,5,10,10
"New Process Gear, Inc. (Division of Magna Powertrain)",2011-05-02,2011-02-01,2011-02-01,"6600 New Venture Gear Drive  East Syracuse, NY, 13057",Onondaga,,N/A,Economic petition,6,417,417
"New Process Gear, Inc. (Division of Magna Powertrain)",2011-04-11,2011-01-12,2011-01-12,"6600 New Venture Gear Drive  East Syracuse, NY, 13057",Onondaga,,N/A,Economic petition,7,10,10
New York Medical Alliance (NYMA) @ Jacobi Medical Center,,2011-06-03,2011-06-03,"1400 Pelham Parkway South  Bronx, NY, 10461",Bronx,,N/A,Transitioning to the Physician Affiliate Group,1,523,523
New York Medical Alliance (NYMA) @ North Central Bronx Hospital or any of its affiliated offsite locations,,2011-06-03,2011-06-03,"3424 Kossuth Avenue  Bronx, NY, 10467",Bronx,,N/A,Transitioning to the Physician Affiliate Group,2,287,287
New York Medical College at Metropolitan Hospital Center,,2011-03-28,2011-03-28,"1901 First Avenue  New York, NY, 10029",New York,,N/A,Change in Clinical Service Provider,1,312,312
Newton Falls Fine Paper,,2011-06-21,2011-06-21,"875  County Route 60, PO Box 253  Newton Falls, NY, 13666",St Lawrence,,N/A,Economic,129,87,87
Nokia Inc.,2011-06-30,2011-07-01,2011-07-01,"102 Corporate Park Drive  White Plains, NY, 10604",Westchester,,N/A,Economic,121,275,275
North American Airlines,2011-07-14,2011-04-19,2011-04-19,"Building 141 Federal Circle  Jamaica, NY, 11430",Queens,,N/A,Relocating out of state,1,7,7
North American Airlines,2011-04-22,2011-01-20,2011-01-20,"Building 141 Federal Circle  Jamaica, NY, 11430",Queens,,N/A,Relocating out of state,2,76,76
"North Lawrence Dairy, Inc.",2011-05-15,2011-01-21,2011-01-21,"22 County Route 52  North Lawrence, NY, 12967",St Lawrence,,N/A,Economic,279,132,132
"North Shore Linen, Inc.",2011-06-20,2011-03-28,2011-03-28,"800 Chettic Avenue  Copiague, NY, 11726",Suffolk,,N/A,Economic,244,45,45
Northrop Grumman Systems Corporation,2011-09-29,2011-07-05,2011-07-05,"65 Marcus Drive  Melville, NY, 11747",Suffolk,,N/A,Economic,120,44,44
notifymd,,2011-06-02,2011-06-02,"542 Main Street  New Rochelle, NY, 10801",Westchester,,N/A,Economic,139,39,39
OneBeacon Insurance Company- AutoOne Insurance Company,,2011-09-09,2011-09-09,"201 Old Country Road  Melville, NY, 11747",Suffolk,,N/A,Sale of business to Interboro Holdings Inc,2,47,47
