Business Legal Name,Date Layoff/Closure Starts,Date of WARN Notice ,Date Posted  ,Impacted Site Address,Impacted Site County,Layoff or Closure?,Permanent or Temporary Layoff?,Reason for Layoff/Closure   ,Index,Number of Affected Workers ,Number of Affected Workers 
Casa NY Restaurant LLC dba Butter,2020-03-15,2020-03-15,2020-03-15,"70 West 45th Street  New York, NY, 10036",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,836",91,91
"Cast & Crew Payroll, LLC",2020-04-10,2020-04-09,2020-04-09,"7 Penn Plaza, Suite 601  New York, NY, 10001",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,872,65,65
Cathay Pacific Airways Ltd.,2020-06-19,2020-04-16,2020-04-16,"JFK International Airport, Room 15-278, Terminal 8  Jamaica, NY, 11430",Queens,,N/A,Unforeseeable business circumstances prompted by COVID 19,787,68,68
Cathay Pacific Airways Ltd.,2020-07-03,2020-04-16,2020-04-16,"JFK International Airport, Room 15-278, Terminal 8  Jamaica, NY, 11430",Queens,,N/A,Unforeseeable business circumstances prompted by COVID 19,788,1,1
"Catholic Charities Neighborhood Services, Inc. (Behavioral Health Care Coordination Coordinated Behavioral Care program)",2020-06-30,2020-03-10,2020-03-10,"25 Chapel Street, Suite 901  Brooklyn, NY, 11201",Kings,,N/A,Budgetary Deficit,5,13,13
"Catholic Charities Neighborhood Services, Inc. (Brownsville Family Support Center & Brownsville Family Treatment Rehabilitation)",2020-06-30,2020-04-01,2020-04-01,"1165 Rockaway Avenue  Brooklyn, NY, 11236",Kings,,N/A,Budgetary Deficit,1,3,3
"Catholic Charities Neighborhood Services, Inc. (Cabrini Geriatric Health & Wellness Program)",2020-12-31,2020-09-25,2020-09-25,"6823 Fifth Avenue, 2nd Floor  Brooklyn, NY, 11220",Kings,,N/A,Unforeseeable business circumstances prompted by COVID 19,104,6,6
"Catholic Charities Neighborhood Services, Inc. (Cabrini Regional Grant Youth Employment Program)",2020-12-31,2020-09-25,2020-09-25,"918 27th Avenue  Astoria, NY, 11102",Queens,,N/A,Unforeseeable business circumstances prompted by COVID 19,107,3,3
"Catholic Charities Neighborhood Services, Inc. (East New York Family Support Center)",2020-06-30,2020-04-01,2020-04-01,"3060 Fulton Street  Brooklyn, NY, 11208",Kings,,N/A,Budgetary Deficit,2,13,13
"Catholic Charities Neighborhood Services, Inc. (Jamaica Prevention Program & Jamaica Family Treatment Program)",2020-06-30,2020-04-01,2020-04-01,"161-10 Jamaica Avenue  Queens, NY, 11432",Kings,,N/A,Budgetary Deficit,3,5,5
"Catholic Charities Neighborhood Services, Inc. (Jamaica Prevention Program & Jamaica Family Treatment Program)",2020-06-30,2020-04-01,2020-04-01,"1847 Mott Avenue  Far Rockaway, NY, 11691",Queens,,N/A,Budgetary Deficit,4,7,7
Catholic Guardian Services (34 W Central Harlem),2020-04-02,2020-01-03,2020-01-03,"Lt JP Kennedy Jr Community Center, 34 W 134th St.  New York, NY, 10037",New York,,N/A,Economic,174,2,2
Catholic Guardian Services (57th Avenue),2020-04-02,2020-01-03,2020-01-03,"98-32 57th Avenue  Corona, NY, 11368",Queens,,N/A,Economic,177,4,4
Catholic Guardian Services (133rd Ave.),2020-04-02,2020-01-03,2020-01-03,"151-10 133rd Ave.  Jamaica, NY, 11434",Queens,,N/A,Economic,178,17,17
Catholic Guardian Services (201st St.),2020-04-02,2020-01-03,2020-01-03,"	112-29 201st  Street  Hollis, NY, 11412",Queens,,N/A,Economic,179,8,8
Catholic Guardian Services (202nd St.),2020-04-02,2020-01-03,2020-01-03,"	215 East 202nd St.  Bronx, NY, 10458",Bronx,,N/A,Economic,169,17,17
Catholic Guardian Services (225th Street),2020-04-02,2020-01-03,2020-01-03,"1114 East 225th Street  Bronx, NY, 10466",Bronx,,N/A,Economic,170,12,12
Catholic Guardian Services (1011 Main Office),2020-01-27,2020-01-16,2020-01-16,"1011 1st Avenue, #10  New York, NY, 10022",New York,,N/A,Economic,156,1,1
Catholic Guardian Services (1011 Main Office),2020-04-02,2020-01-03,2020-01-03,"1011 1st Avenue, #10  New York, NY, 10022",New York,,N/A,Economic,175,8,8
Catholic Guardian Services (Clawson Street),2020-04-02,2020-01-03,2020-01-03,"311 Clawson Street  Staten Island, NY, 10306",Richmond,,N/A,Economic,181,13,13
Catholic Guardian Services (Community Habilitation Program),2020-05-12,2020-02-12,2020-02-12,"1011 First Avenue  New York, NY, 10022",New York,,N/A,Catholic Guardian Services has decided to discontinue operation of its Community Habilitation program in the New York City area for persons with development disabilities,1,7,7
Catholic Guardian Services (Davidson Ave.),2020-04-02,2020-01-03,2020-01-03,"2518 Davidson Ave.  Bronx, NY, 10468",Bronx,,N/A,Economic,171,12,12
Catholic Guardian Services (Dresden Place),2020-04-02,2020-01-03,2020-01-03,"46 Dresden Place  Staten Island, NY, 10301",Richmond,,N/A,Economic,182,19,19
Catholic Guardian Services (Grand Concourse),2020-04-02,2020-01-03,2020-01-03,"	1780 Grand Concourse #2  Bronx, NY, 10457",Bronx,,N/A,Economic,172,5,5
Catholic Guardian Services (Payson Ave.),2020-04-02,2020-01-03,2020-01-03,"	107 Payson Ave.  New York, NY, 10034",New York,,N/A,Economic,176,30,30
Catholic Guardian Services (Rego Park),2020-04-02,2020-01-03,2020-01-03,"	97-11 Horace Harding Exp. 10K&9K  Rego Park, NY, 11368",Queens,,N/A,Economic,180,7,7
Catholic Guardian Services (Wallace Ave),2020-04-02,2020-01-03,2020-01-03,"	2959 Wallace Ave.  Bronx, NY, 10467",Bronx,,N/A,Economic,173,19,19
"CBLPath, Inc.",2020-04-14,2020-04-16,2020-04-16,"760 Westchester Ave.  Rye Brook, NY, 10573",Westchester,,N/A,Unforeseeable business circumstances prompted by COVID 19,791,60,60
CBRE,2020-05-22,2020-02-19,2020-02-19,"275 7th Avenue, 17th Floor  New York, NY, 10011",New York,,N/A,Reduction in workload due to a change in business priorities,1,47,47
CBRE (White Plains),2021-02-05,2020-11-06,2020-11-06,"70 West Red Oak Lane  White Plains, NY, 10604",Westchester,,N/A,Economic,8,35,35
"CDL New York, LLC at Millennium Hilton NYC Downtown",2020-03-15,2020-07-14,2020-07-14,"55 Church St.  New York, NY, 10007",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,296,192,192
CenterLight Home Health Agency (CHHA),2020-11-16,2020-11-06,2020-11-06,"1000 Gates Avenue  Brooklyn, NY, 11221",Kings,,N/A,Asset Purchase Agreement to acquire facility at 1000 Gates Ave Brooklyn,1,108,108
Central Amusement International Inc. (Luna Park Coney Island),2020-03-27,2020-09-28,2020-09-28,"1000 Surf Ave.   Brooklyn, NY, 11224",Kings,,N/A,Unforeseeable business circumstances prompted by COVID 19,101,40,40
"Central Park Boat House, LLC",2020-03-16,2020-09-08,2020-09-08,"Park Drive North, E 72nd Street  New York, NY, 10021",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,142,163,163
Centric Brands Inc.,2020-05-15,2020-05-15,2020-05-15,"350 Fifth Avenue  New York, NY, 10118",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,578,140,140
Centric Brands Inc. (Corporate office),2020-08-31,2020-08-20,2020-08-20,"350 Fifth Avenue  New York, NY, 10118",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,194,3,3
"Century 21 Department Stores, LLC (750 Central Park Ave)",2020-12-06,2020-06-09,2020-06-09,"750 Central Park Ave  Yonkers, NY, 10704",Westchester,,N/A,Unforeseeable business circumstances prompted by COVID 19,480,45,45
"Century 21 Department Stores, LLC (Bay Ridge Store)",2020-12-06,2020-06-09,2020-06-09,"472 86th Street  Brooklyn, NY, 11209",Kings,,N/A,Unforeseeable business circumstances prompted by COVID 19,463,131,131
"Century 21 Department Stores, LLC (City Point Store)",2020-12-06,2020-06-09,2020-06-09,"445 Albee Square W  Brooklyn, NY, 11201",Kings,,N/A,Unforeseeable business circumstances prompted by COVID 19,464,91,91
"Century 21 Department Stores, LLC (Corporate Offices)",2020-09-11,2020-06-09,2020-06-09,"22 Cortlandt St.  New York, NY, 10007",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,468,83,83
"Century 21 Department Stores, LLC (Downtown Manhattan Store)",2020-12-06,2020-06-09,2020-06-09,"21 Dey Street  New York, NY, 10007",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,469,126,126
"Century 21 Department Stores, LLC (Green Acres Mall Store)",2020-09-11,2020-06-09,2020-06-09,"1127 Green Acres Mall  Valley Stream, NY, 11581",Nassau,,N/A,Unforeseeable business circumstances prompted by COVID 19,465,42,42
"Century 21 Department Stores, LLC (Lincoln Square Store)",2020-10-09,2020-06-09,2020-06-09,"1972 Broadway  New York, NY, 10023",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,470,64,64
"Century 21 Department Stores, LLC (Rego Park Store)",2020-12-06,2020-06-09,2020-06-09,"61-35 Junction Blvd.  Rego Park, NY, 11374",Queens,,N/A,Unforeseeable business circumstances prompted by COVID 19,479,104,104
"Century 21 Department Stores, LLC (Westbury Store)",2020-12-06,2020-06-09,2020-06-09,"1085 Old Country Road  Westbury, NY, 11590",Nassau,,N/A,Unforeseeable business circumstances prompted by COVID 19,466,75,75
Century Linen,2020-03-26,2020-03-26,2020-03-26,"542 N Perry St.  Johnstown, NY, 12095",Genesee,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,284",103,103
"CF Management-NY, LLC",2020-03-17,2020-03-19,2020-03-19,"1 Sunrise Mall Suite 1297  Massapequa, NY, 11758",Nassau,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,632",83,83
"CF Management-NY, LLC",2020-03-17,2020-03-19,2020-03-19,"200 Baychester Ave  Bronx, NY, 10475",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,641",74,74
"CF Management-NY, LLC",2020-03-17,2020-03-19,2020-03-19,"630 Old Country Road  Garden City, NY, 11530",Nassau,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,633",109,109
"CFS 2907 LGA LLC, dba The Parking Spot",2020-02-29,2020-02-20,2020-02-20,"90-01 23rd Avenue  East Elmhurst, NY, 11369",Queens,,N/A,Landlord s decision to cease operating the parking facility,1,36,36
"CGI Federal Inc. (at the New Passport office, Buffalo)",2020-09-30,2020-10-01,2020-10-01,"111 Genesse Street, Suite 101  Buffalo, NY, 14203",Erie,,N/A,Unforeseeable business circumstances prompted by COVID 19,81,4,4
CGI Federal Inc. (at the New Passport office),2020-09-30,2020-10-01,2020-10-01,"376 Hudson Street, 10th floor  New York, NY, 10014",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,86,47,47
"Chambers Operating, LLC dba The Chambers Hotel",2020-03-18,2020-03-23,2020-03-23,"15 West 56th Street  New York, NY, 10019",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,492",43,43
"Chartwells (at Bard College, Annandale-on-Hudson)",2020-07-28,2020-06-16,2020-06-16,"1400 Annandale Road  Annandale on Hudson, NY, 12504",Dutchess,,N/A,Cancelled Contract,1,97,97
"Chartwells Higher Education (at Purchase College, Purchase)",2020-07-24,2020-07-24,2020-07-24,"735 Anderson Hill Rd.  Purchase, NY, 10577",Westchester,,N/A,Unforeseeable business circumstances prompted by COVID 19,277,83,83
Chartwells Higher Education (at The New School),2020-07-27,2020-07-24,2020-07-24,"66 W. 12th St.  New York, NY, 10011",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,274,32,32
Chateau Briand Caterers,2020-03-16,2020-03-26,2020-03-26,"440 Old County Road  Carle Place, NY, 11514",Suffolk,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,326",124,124
Chelsea Hospitality Associates LLC dba Feroce Bar Feroce and Fleur Room (Moxy Chelsea F&B),2020-03-23,2020-04-01,2020-04-01,"105 West 28th Street  New York, NY, 10001",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,064",173,173
"Chelsea Hospitality Associates LLC dba Feroce, Bar Feroce, and Fleur Room (Moxy Chelsea F&B) (NYC)",2020-08-10,2020-08-11,2020-08-11,"105 West 28th Street  New York, NY, 10001",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,226,6,6
"Chelsea Piers Sports and Recreation Complex (Chelsea Piers Management, Inc.)",2020-03-13,2020-06-02,2020-06-02,"62 Chelsea Piers, Room 300  New York, NY, 10011",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,515,528,528
Chesapeake Hospitality (Crowne Plaza Lake Placid),2020-03-18,2020-03-20,2020-03-20,"101 Olympic Dr.  Lake Placid, NY, 12946",Essex,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,554",,
Chesapeake Hospitality (Doubletree by Hilton Downtown Syracuse),2020-03-18,2020-03-20,2020-03-20,"6301 NY-298  East Syracuse, NY, 13057",Onondaga,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,609",,
"CHF Industries, Inc.",2020-03-30,2020-03-30,2020-03-30,"One Park Avenue  New York, NY, 10016",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,171",34,34
Childrens Community Services (Long Island),2021-03-31,2020-11-05,2020-11-05,"700 Rockaway Tpke.  Lawrence, NY, 11559",Nassau,,N/A,The services currently performed by Children s Community Services CCS will be transferred to another provider The expectation is that current CCS employees will have the opportunity for employment with the new provider,2,10,10
Childrens Community Services (NYC),2021-03-31,2020-11-05,2020-11-05,"37-35 21st Street, Long Island City and 470 Pulaski Street, Brooklyn  Brooklyn, NY, 11221",Kings,,N/A,The services currently performed by Children s Community Services CCS will be transferred to another provider The expectation is that current CCS employees will have the opportunity for employment with the new provider,1,45,45
China Grill Management 12 E 22 LLC dba Almond,2020-03-16,2020-03-27,2020-03-27,"12 E. 22nd Street  New York, NY, 10010",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,244",69,69
China Management,2020-12-18,2020-12-18,2020-12-18,"Two Pennsylvania Plaza, 19th Floor  New York, NY, 10121",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,5,5,5
"China Management LLC , (NYC offices)",2020-08-10,2020-08-11,2020-08-11,"(Ave. of Americas & Pennsylvania Plaza)  New York, NY, 10019",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,227,8,8
China Management LLC (2 locations),2020-03-23,2020-04-03,2020-04-03,"1350 Avenue of the Americas, Suite 710 & 2 Pennsylvania Ave., 19th Floor  New York, NY, 10019",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,985,57,57
"Christopher's Restaurant Inc. dba Comfort Inn and Suites, Eclipse Fitness and Spa, Perkins, Plattsburgh Brewing, Champ's Fun City",2020-03-16,2020-04-03,2020-04-03,"411 Route 3  Plattsburgh, NY, 12901",Clinton,,N/A,Unforeseeable business circumstances prompted by COVID 19,977,131,131
Chumley's 86 LLC,2020-03-15,2020-03-26,2020-03-26,"86 Bedford Street  New York, NY, 10014",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,300",19,19
"Cinemark USA, Inc.",2020-03-26,2020-03-26,2020-03-26,"2291 Buffalo Road  Rochester, NY, 14624",Monroe,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,289",82,82
Cirque du Soleil,2020-06-30,2020-06-29,2020-06-29,"434 Lafayette Street  New York, NY, 10003",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,350,118,118
"Citizen Watch Company of America, Inc.",2020-06-21,2020-03-23,2020-03-23,"50-04 25th Ave.  Woodside, NY, 11377",Queens,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,520",42,42
Citusa Park Ave LLC dba IBEROSTAR 70 Park Avenue,2020-03-29,2020-03-19,2020-03-19,"70 Park Avenue  New York, NY, 10016",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,642",59,59
"City Vineyard, LLC",2020-03-15,2020-06-15,2020-06-15,"233 West Street  New York, NY, 10013",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,432,60,60
"City Winery New York, LLC (25 11th Ave.)",2020-03-15,2020-06-15,2020-06-15,"25 11th Ave.  New York, NY, 10011",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,433,15,15
"City Winery New York, LLC (45 Rockefeller Plaza)",2020-03-15,2020-06-15,2020-06-15,"45 Rockefeller Plaza  New York, NY, 10111",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,434,14,14
"City Winery, LLC (601 W. 26th St.)",2020-03-15,2020-06-15,2020-06-15,"601 W. 26th Street, Suite M230  New York, NY, 10001",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,435,4,4
"ClassPass, Inc.",2020-04-02,2020-04-08,2020-04-08,"275 7th Avenue  New York, NY, 10001",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,897,146,146
ClearVision Optical Company Inc.,2020-04-07,2020-04-06,2020-04-06,"425 Robro Drive, Suite 2  Hauppauge, NY, 11788",Suffolk,,N/A,Unforeseeable business circumstances prompted by COVID 19,969,61,61
Club Fit,2020-03-31,2020-03-26,2020-03-26,"584 N. State Rd.  Briarcliff Manor, NY, 10510",Westchester,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,331",462,462
"Club Quarters Hotel, World Trade Center",2020-07-09,2020-07-09,2020-07-09,"140 Washington St.  New York, NY, 10006",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,316,98,98
Clyde Ark LLC dba Clyde Frazier's Wine and Dine,2020-03-16,2020-03-30,2020-03-30,"485 10th Avenue  New York, NY, 10018",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,172",75,75
CMR Rest Corp. dba Ella NYC,2020-03-20,2020-03-23,2020-03-23,"249 Columbus Ave.  New York, NY, 10023",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,493",25,25
"Coast Professional, Inc. - East Aurora",2020-03-20,2020-03-27,2020-03-27,"300 Gleed Ave.  East Aurora, NY, 14052",Erie,,N/A,Coast Professionals Inc,1,65,65
"Coast Professional, Inc. - Elmira",2020-03-20,2020-03-27,2020-03-27,"611 Jamison Road  Elmira, NY, 14059",Chemung,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,219",146,146
"Coast Professional, Inc. -Geneseo",2020-03-20,2020-03-27,2020-03-27,"4273 Volunteer Road  Geneseo, NY, 14454",Livingston,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,229",240,240
Coffee Distributing Corp.,2020-07-01,2020-06-19,2020-06-19,"200 Broadway  Garden City Park, NY, 11040",Nassau,,N/A,Unforeseeable business circumstances prompted by COVID 19,383,215,215
"Collins Building Services, Inc.",2020-03-20,2020-05-01,2020-05-01,"Nassau Coliseum-1255 Hempstead Turnpike Nassau Coliseum-1255 Hempstead Turnpike  Uniondale, NY, 11153",Nassau,,N/A,Unforeseeable business circumstances prompted by COVID 19,619,60,60
"Collins Building Services, Inc. (11 NYC sites)",2020-03-20,2020-05-01,2020-05-01,"Multiple New York City sites  New York, NY, 11430",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,621,435,435
Colony Club,2020-03-18,2020-03-16,2020-03-16,"564 Park Ave.  New York, NY, 10065",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,794",60,60
"Columbus Restaurant Fund IV, LLC dba Center Bar",2020-03-16,2020-06-24,2020-06-24,"10 Columbus Circle  New York, NY, 10019",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,372,11,11
"Columbus Restaurant Fund IV, LLC dba Porter House Bar and Grill",2020-03-16,2020-06-24,2020-06-24,"10 Columbus Circle  New York, NY, 10019",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,373,87,87
"Columbus Restaurant Fund IV, LLC dba Porter House New York",2020-12-11,2020-12-16,2020-12-16,"10 Columbus Circle, Ste 4  New York, NY, 10019",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,6,43,43
"Columbus Transit, LLC",2020-05-31,2020-02-19,2020-02-19,"711 South Columbus Avenue  Mount Vernon, NY, 10550",Westchester,,N/A,Contract termination by Metropolitan Transit Authority,1,118,118
"Comfort Systems USA, Inc. (Syracuse)",2020-03-13,2020-04-03,2020-04-03,"6500 New Venture Gear Drive  East Syracuse, NY, 13057",Onondaga,,N/A,Unforeseeable business circumstances prompted by COVID 19,993,119,119
Company 3/Method Inc. f/k/a Deluxe Creative Services Inc. (44 West 18th Street),2020-03-25,2020-04-22,2020-04-22,"44 West 18th Street  New York, NY, 10011",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,694,25,25
Company 3/Method Inc. f/k/a Deluxe Creative Services Inc. (218 West 18th Street),2020-03-25,2020-04-23,2020-04-23,"218 West 18th Street  New York, NY, 10011",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,684,75,75
"Compass Group USA, Inc. (235 East 42 St., NYC)",2021-01-01,2020-09-30,2020-09-30,"235 East 42 Street  New York, NY, 10017",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,95,33,33
"Compass Group USA, Inc. d/b/a Flik Hospitality (1 Old Albany Post Road)",2020-09-30,2020-09-18,2020-09-18,"1 Old Albany Post Road  Ossining, NY, 10562",Westchester,,N/A,Unforeseeable business circumstances prompted by COVID 19,121,110,110
"Compass Group USA, Inc. d/b/a Flik Hospitality (20 Old Post Rd., Armonk)",2020-09-30,2020-09-16,2020-09-16,"20 Old Post Rd  Armonk, NY, 10504",Westchester,,N/A,Unforeseeable business circumstances prompted by COVID 19,129,76,76
"Compass Group USA, Inc. d/b/a Flik Hospitality (at 1 Liberty Pl., NYC)",2020-09-30,2020-09-17,2020-09-17,"1 Liberty Place  New York, NY, 10006",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,122,40,40
"Compass Group USA, Inc. d/b/a Flik Hospitality (at 55 Hudson Yards, NYC)",2020-09-30,2020-09-17,2020-09-17,"55 Hudson Yards  New York, NY, 10001",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,123,30,30
"Compass Group USA, Inc. d/b/a Flik Hospitality (at 601 Lexington Avenue, NYC)",2020-09-30,2020-09-17,2020-09-17,"601 Lexington Avenue  New York, NY, 10022",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,124,42,42
"Compass Group USA, Inc. d/b/a Flik Hospitality (at JFK Airport, Terminal 4, Jamaica)",2020-09-30,2020-09-17,2020-09-17,"JFK Airport, Terminal 4  Jamaica, NY, 01143",Queens,,N/A,Unforeseeable business circumstances prompted by COVID 19,127,46,46
"Compass Group USA, Inc. d/b/a Flik Hospitality (at One Manhattan West, NYC",2020-09-30,2020-09-17,2020-09-17,"One Manhattan West  New York, NY, 10001",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,125,45,45
"Compass Group USA, Inc. dba Chartwells (at Barnard College)",2020-03-14,2020-08-20,2020-08-20,"60 Wall St.  New York, NY, 10014",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,195,91,91
"Compass Group USA, Inc. dba Chartwells (at St. John's University-Jamaica)",2020-03-16,2020-07-27,2020-07-27,"8000 Utopia Pkwy  Jamaica, NY, 11439",Queens,,N/A,Unforeseeable business circumstances prompted by COVID 19,273,46,46
"Compass Group USA, Inc. dba Chartwells (at SUNY College at Old Westbury)",2020-03-16,2020-07-27,2020-07-27,"223 Score Hill Road Campus Center, H-3 l0  Old Westbury, NY, 11568",Nassau,,N/A,Unforeseeable business circumstances prompted by COVID 19,267,82,82
"Compass Group USA, Inc. dba Chartwells Higher Education (at New York University)",2020-08-31,2020-08-26,2020-08-26,"60 Washington Square South  New York, NY, 10012",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19 and contract termination by Samsung,1,71,71
"Compass Group USA, Inc. dba FLIK (30 Rockefeller Plaza)",2020-08-31,2020-08-18,2020-08-18,"30 Rockefeller Plaza  New York, NY, 10112",Queens,,N/A,Unforeseeable business circumstances prompted by COVID 19,202,38,38
"Compass Group USA, Inc. dba FLIK (at British Airways Lounge, JFK Airport, Queens)",2020-08-31,2020-08-18,2020-08-18,"British Airways Lounge, JFK Airport  Queens, NY, 11403",Queens,,N/A,Unforeseeable business circumstances prompted by COVID 19,203,90,90
"Compass Group USA, Inc. dba FLIK Hospitality",2020-12-31,2020-12-08,2020-12-08,"1285 Avenue of the Americas  New York, NY, 10019",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,19,31,31
"Compass Group USA, Inc. dba Flik Hospitality (47 West 66th St., NYC)",2020-10-06,2020-08-06,2020-08-06,"47 West 66th Street  New York, NY, 10023",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,245,26,26
"Con Tech Building Systems, Inc.",2020-03-17,2020-03-30,2020-03-30,"4524 State Hwy. 58  Gouverneur, NY, 13642",St Lawrence,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,202",52,52
"Connected Ventures, LLC (CH Media)",2020-04-07,2020-01-08,2020-01-08,"	330 W. 34th Street, 5th Floor   New York, NY, 10001",New York,,N/A,Economic,164,39,39
"Connolly's Pub and Restaurant 7 locations (Irish Town Inc, 47th Pub Inc, 45st Restaurant Corp, The Perfect Pint E. 45th, Megan's Bar and Kitchen, Sean's Bar and Kitchen)",2020-03-16,2020-03-25,2020-03-25,"  New York, NY, ",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,372",315,315
Conrad Employer LLC (Conrad New York Downtown),2020-03-23,2020-11-09,2020-11-09,"102 North End Ave.  New York, NY, 10032",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,39,237,237
Conrad Management LLC dba Conrad New York Midtown,2020-03-16,2020-07-13,2020-07-13,"151 West 54th Street  New York, NY, 10019",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,302,359,359
"Consolidated Bus Transit (CBT) Para Transit, Inc",2020-04-04,2020-04-03,2020-04-03,"2382 Blackrock Avenue  Bronx, NY, 10472",Bronx,,N/A,Loss of Contract with NY Transit Authority,1,239,239
"Consulate Hotel Associates, LLC dba The Time New York (224 W 49th St.)",2020-03-16,2020-06-05,2020-06-05,"224 W 49th St.  New York, NY, 10019",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,496,68,68
Cool Wind Ventilation Corp.,2020-03-27,2020-04-02,2020-04-02,"83-12 72nd Drive  Glendale, NY, 11385",Queens,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,052",58,58
"Coral Graphic Services, Inc.",2020-03-23,2020-04-23,2020-04-23,"840 S Broadway  Hicksville, NY, 11801",Nassau,,N/A,Unforeseeable business circumstances prompted by COVID 19,682,140,140
"Cord Contracting Co., Inc.",2020-03-20,2020-04-07,2020-04-07,"80 Crossways Park Drive, Suite 300  Woodbury, NY, 11797",Nassau,,N/A,Unforeseeable business circumstances prompted by COVID 19,926,,
"Cortland Apple, LLC",2020-03-17,2020-03-25,2020-03-25,"3127 East Main Street  Mohegan Lake, NY, 10547",Westchester,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,420",61,61
"Costikyan, Inc.",2020-03-23,2020-03-23,2020-03-23,"37-11 48th Ave  Long Island City, NY, 11101",Queens,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,521",17,17
"Costume Armour, Inc.",2020-03-17,2020-03-16,2020-03-16,"P.O.Box 85, 2 Mill Street  Cornwall, NY, 12518",Orange,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,827",13,13
Courtyard and Residence Inn by Marriott Central Park,2020-03-13,2020-03-27,2020-03-27,"1717 Broadway  New York, NY, 10019",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,"1,245",142,142
Courtyard by Marriott Upper East Side,2020-03-21,2020-06-09,2020-06-09,"410 East 92nd Street  New York, NY, 10128",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,471,25,25
Courtyard Management Corp. dba Courtyard New York Manhattan-Chelsea (135 West 30th St.),2020-03-14,2020-06-03,2020-06-03,"135 West 30th Street  New York, NY, 10001",New York,,N/A,Unforeseeable business circumstances prompted by COVID 19,510,67,67
