state,employer_name,normalized_name,canonical_name,canonical_basis,industry,naics,naics_basis,naics_level,cik,ticker,cik_match,sic,sic_description,ein,ntee,lei,wikidata_qid,wikidata_match,parent_company,parent_cik,identity_source,employer_key,place_name,place_fips,county_name,county_fips,latitude,longitude,geo_basis,location,notice_date,effective_date,employees_affected,layoff_type,is_temporary,is_amendment,is_amended,current_version,source_url,source_notice_id,dedupe_key,first_seen,last_seen
PA,CVS Health,cvs health,CVS Health,wikidata,,44611,sec-sic,enterprise,64803,CVS,exact,5912,Retail-Drug Stores and Proprietary Stores,,,,Q624375,cik,,,automatic,qid:Q624375,Montgomery borough,4250632,Lycoming County,42081,41.173681,-76.868776,place,Montgomery,,2023-10-21,157,mass_layoff,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,bcff1ab3acf668a8ee88308bf8526b30947377cbe0af88b8ba4068dd,93922d2cbc615deb089f3c26165c867875f73516,2026-07-16,2026-07-19
PA,"Cabinetworks, LLC",cabinetworks,"Cabinetworks, LLC",filed,,,,,,,,,,,,,,,,,,n:cabinetworks,,,Juniata County,42067,40.530673,-77.400438,county,Juniata,,2024-12-09,420,closure,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,05aae2978a01e3581ac2539641f46e7da23c7475dd6dae64c83c3915,9a60ddd492bdd7251cc0921f8be0586d5cb665c2,2026-07-16,2026-07-19
PA,Cabrini University,cabrini university,Cabrini University,wikidata,,6113,ntee,enterprise,,,,,,231526668,B430,,Q2932452,label,,,automatic,qid:Q2932452,,,Delaware County,42045,39.916685,-75.398818,county,Delaware,,2024-05-17,363,closure,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,e409014bf64d79e2df406656aa30a1ddce84b22a0362ff2e9bc5e49e,4879adc85897b9a2fe22e8845019cb2eb681adb6,2026-07-16,2026-07-19
PA,Calfrac Well Services Corp.,calfrac well services,Calfrac Well Services Corp.,filed,,,,,1336762,,exact:post-era,,,,,,,,,,automatic,cik:1336762,Fayette City borough,4225456,Fayette County,42051,40.100691,-79.838348,place,Fayette,,2026-07-20,75,closure,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,d38623eab53a351bc1acb16a2264cf398e3892d7a4b724df71c125c8,47961b9f7e11385249e2236987c907e1c5c68e3d,2026-07-16,2026-07-19
PA,"Cargill Cocoa & Chocolate, Inc.",cargill cocoa chocolate,"Cargill Cocoa & Chocolate, Inc.",filed,,,,,,,,,,,,,,,,,,n:cargill cocoa chocolate,Luzerne borough,4245568,Luzerne County,42079,41.286856,-75.896836,place,Luzerne,,2025-01-31,102,closure,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,8ae60f3521d94101a7e9442e43fcf29cff294b36b38200a50f44585e,b976acbe4ed44e76e3ec71ffb6566542a6ef2707,2026-07-16,2026-07-19
PA,Caring People Alliance,caring people alliance,CARING PEOPLE ALLIANCE,irs,,81,ntee,enterprise,,,,,,231352104,I20,,,,,,automatic,ein:231352104,Philadelphia city,4260000,Philadelphia County,42101,40.009376,-75.133346,place,Philadelphia,,2024-06-30,123,closure,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,139fb8c28417d43cdee31c97ffebde12f8e6dd49febc5a349c63b271,80200bf7f55b5028322955b5f3186fe11171f046,2026-07-16,2026-07-19
PA,Carson Valley Children's Aid,carson valley children s aid,Carson Valley Children's Aid,filed,,,,,,,,,,,,,,,,,,n:carson valley children s aid,,,,,,,,Montgomery and Philadelphia,,2025-09-01,96,closure,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,f5fa38fd01b9684588a52b927f751fed8ae9bd43bf8e96380c2c85b7,5f5171cade4520f15c43db68d8a50307a61f3880,2026-07-16,2026-07-19
PA,"Central Admixture Pharmacy Services, Inc.",central admixture pharmacy services,"Central Admixture Pharmacy Services, Inc.",filed,,,,,,,,,,,,,,,,,,n:central admixture pharmacy services,,,Lehigh County,42077,40.614241,-75.590627,county,Lehigh,,2026-09-30,173,closure,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,ceba3a9a2c62fa8bba3a0b9effece557a45da5865497c188741a6f60,84010c5a7e92f9eadf2ca2222588c684cfedb6e1,2026-07-16,2026-07-19
PA,"Century Therapeutics, LLC",century therapeutics,Century Therapeutics (United States),wikidata,,325414,sec-sic,enterprise,1850119,IPSC,exact,2836,"Biological Products, (No Diagnostic Substances)",,,,Q107519701,cik,,,automatic,qid:Q107519701,Philadelphia city,4260000,Philadelphia County,42101,40.009376,-75.133346,place,Philadelphia,,2025-07-11,54,mass_layoff,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,7c1a45c8e2c8a8b209434b08046640cac44f3982a82bea5251fb4252,8b54c624411ed52881010d39dcaa1997e276a184,2026-07-16,2026-07-19
PA,Chandler Hall Health Services,chandler hall health services,CHANDLER HALL HEALTH SERVICES INC,irs,,622,ntee,enterprise,,,,,,232365124,E210,,,,,,automatic,ein:232365124,,,Bucks County,42017,40.336887,-75.10706,county,Bucks,,2026-08-01,220,closure,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,9f360011e8ebc33bd53748cebcd3530b1a95a6852c9824e4309123fa,28cc37f5c0ec354b7b1404d344825229c6a50961,2026-07-16,2026-07-19
PA,Chart House,chart house,Chart House,filed,,,,,,,,,,,,,,,,,,n:chart house,Philadelphia city,4260000,Philadelphia County,42101,40.009376,-75.133346,place,Philadelphia,,2024-11-30,36,closure,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,18ae995506770f10c32bcb6ba678bab6378de6a9001a90b48f616619,1677cdb254577bbb4ca55eb06936677488b5ac8b,2026-07-16,2026-07-19
PA,Chartwells,chartwells,Chartwells,filed,,,,,,,,,,,,,,,,,,n:chartwells,York city,4287048,York County,42133,39.964798,-76.73184,place,York,,2025-06-06,6,mass_layoff,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,7e5989164c9803360429c26ceff2d2cf5c9acdbe7486cba4ad1c5910,514a1e5615d142a637cfd012ced80a5362a1e570,2026-07-16,2026-07-19
PA,"Chewy, Inc.",chewy,Chewy,wikidata,,45411,sec-sic,enterprise,1766502,CHWY,exact,5961,Retail-Catalog & Mail-Order Houses,,,,Q28130158,cik,,,automatic,qid:Q28130158,,,Cumberland County,42041,40.164805,-77.263442,county,Cumberland,,2023-06-03,522,closure,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,814161c520cc44712a98cb0065e6e557b530cc5d07a785d16d8157b9,5bea254d58fcc49736758ce10b156acbe2cbac4b,2026-07-16,2026-07-19
PA,Chick-fil-A,chick fil a,"CHICK-FIL-A, INC.",gleif,,722511,employer,establishment,,,,,,,,549300BY26GXF5YHV453,,,,,automatic,lei:549300BY26GXF5YHV453,Philadelphia city,4260000,Philadelphia County,42101,40.009376,-75.133346,place,Philadelphia,,2025-12-30,49,closure,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,1f6bf7ba9aa1f1a8a7b55b3f64c423a61dfbf7c6bdef31ed9ae305eb,b9a44fb9e2c8a88249453e64b19dfa1ccd6e6824,2026-07-16,2026-07-19
PA,"Church & Dwight Company, Inc.",church dwight,Church & Dwight,wikidata,,,,,313927,CHD,exact,2840,"Soap, Detergents, Cleang Preparations, Perfumes, Cosmetics",,,,Q5116536,cik,,,automatic,qid:Q5116536,York city,4287048,York County,42133,39.964798,-76.73184,place,York,,2026-06-30,195,mass_layoff,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,cae70caf555bdf950adb8b7f66eedadb7857f0d383237ea2e415a77d,48026e0a2120cbffd0760e714124522b76786371,2026-07-16,2026-07-19
PA,"Church World Service (CWS), Inc.",church world service cws,Church World Service,cleaned,,,,,,,,,,,,,,,,,,n:church world service,Lancaster city,4241216,Lancaster County,42071,40.042061,-76.30099,place,Lancaster,,2025-01-31,65,mass_layoff,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,79201a17ecc14edbe8e47e2f470fd84ec3d01e5096a7b35869d9e622,71988ca68e261366919004be827d46ac68b15cee,2026-07-16,2026-07-19
PA,Citizens Bank,citizens bank,Citizens Bank,filed,,522110,employer,establishment,,,,,,,,,,,,,,n:citizens bank,Philadelphia city,4260000,Philadelphia County,42101,40.009376,-75.133346,place,Philadelphia,,2025-01-15,,closure,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,a7acefcb6b532057a9c79848a7a16b51e9c214ac69536c86aa4b1941,c35e7fd3ccc8d119fb1bfe4f9abb919694ced31b,2026-07-16,2026-07-19
PA,"Cleveland Cliffs Plate, LLC",cleveland cliffs plate,"Cleveland Cliffs Plate, LLC",filed,,,,,1291774,,exact:post-era,,,,,,,,,,automatic,cik:1291774,Montgomery borough,4250632,Lycoming County,42081,41.173681,-76.868776,place,Montgomery,,2025-06-30,107,mass_layoff,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,5d5f513b2cdd5fbae3326b2dcaae1d9d80ce85ebcc2ae0673d7744ab,5cc8840bc20a4d72edecf0b89ccc4e9bf13cf1b9,2026-07-16,2026-07-19
PA,"Cleveland-Cliffs, Inc.",cleveland cliffs,Cleveland-Cliffs,wikidata,,,,,764065,CLF,exact,1000,Metal Mining,,,,Q5133094,cik,,,automatic,qid:Q5133094,Dauphin borough,4218272,Dauphin County,42043,40.368281,-76.930221,place,Dauphin,,2025-06-30,559,mass_layoff,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,e645b91b8f822bbf3edcfe878e9fe462d7885660e51c874ca62521c8,aeddf96e89172dea007957a535ce8d78a54887f3,2026-07-16,2026-07-19
PA,Coca Cola,coca cola,The Coca-Cola Company,wikidata,,31-33,employer,establishment,21344,KO,exact,2080,Beverages,,,,Q3295867,cik,,,automatic,qid:Q3295867,,,Lehigh County,42077,40.614241,-75.590627,county,Lehigh,,2023-12-31,58,mass_layoff,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,f7d3c9d88f9eb0bb0d072654c0645c70b1f46d49d562dc6bcca36d15,c31afe22d3befed6d5fea6edbbd5ca53ca15ca40,2026-07-16,2026-07-19
PA,"Compass Group USA, Inc.",compass group usa,"Compass Group USA, Inc.",filed,,,,,1317627,,fuzzy:0.95,,,,,,,,,,automatic,cik:1317627,Philadelphia city,4260000,Philadelphia County,42101,40.009376,-75.133346,place,Philadelphia,,2025-08-09,110,closure,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,919cb7e7a16fce8c7e72a893a9211b1248e94fec260eebd9bfc754e1,16e36edd2e6739c63799c7b35e0ee66c7e1fd2d5,2026-07-16,2026-07-19
PA,"Comprehensive Logistics, Inc.",comprehensive logistics,"Comprehensive Logistics, Inc.",filed,,484110,employer,establishment,,,,,,,,,,,,,,n:comprehensive logistics,York city,4287048,York County,42133,39.964798,-76.73184,place,York,,2025-09-25,365,mass_layoff,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,650db3740d96548cd4f77e55a5b10962a6b2a48d5b76525e3e191388,07abff918e01f96d08ae994fd6242b8b1230f02b,2026-07-16,2026-07-19
PA,"Conduent Commercial Solutions, LLC.",conduent commercial solutions,"Conduent Commercial Solutions, LLC.",filed,,,,,,,,,,,,,,,CONDUENT Inc,1677703,,n:conduent commercial solutions,,,,,,,,Various (All workers telework from home),,2026-08-28,9,mass_layoff,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,9fdacf484c174e792cfd0d9301a53983ea0e2144ce83e876b1b16087,754039e5bfd7c31478c9f45d734427fe4ec2c67b,2026-07-16,2026-07-19
PA,"Corelle Brands, LLC",corelle brands,"Corelle Brands, LLC",gleif,,,,,,,,,,,,549300SCJSB2CIKJI662,,,,,automatic,lei:549300SCJSB2CIKJI662,,,Franklin County,42055,39.926772,-77.724521,county,Franklin,,2025-06-09,323,closure,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,7ff65ca2be80a541adfb69bfc30519d7bbe68267d2f8160682893cab,c6e25a97de40c9dc6210e6fe401beae39d5fb317,2026-07-16,2026-07-19
PA,"Corelle Brands, LLC",corelle brands,"Corelle Brands, LLC",gleif,,,,,,,,,,,,549300SCJSB2CIKJI662,,,,,automatic,lei:549300SCJSB2CIKJI662,Washington city,4281328,Washington County,42125,40.17416,-80.246794,place,Washington,,2024-12-09,270,closure,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,960618fbfca02c826f83fd97a3f707ff9eb1230e751e0729f7168ff9,d54441c0b758f994eb043b9c06a8d066420e16bb,2026-07-16,2026-07-19
PA,Crothall Healthcare @ Wellspan Health,crothall healthcare wellspan health,Crothall Healthcare @ Wellspan Health,filed,,,,,,,,,,,,,,,,,,n:crothall healthcare wellspan health,York city,4287048,York County,42133,39.964798,-76.73184,place,York,,2023-09-08,64,mass_layoff,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,b353032a26bbe4961ab8d971082f8f87db1f19be328e8454203e6e9a,189fc5f82790c72d66160e5de10f2b759e3b1d6d,2026-07-16,2026-07-19
PA,Crothall and Morrison Healthcare,crothall and morrison healthcare,Crothall and Morrison Healthcare,filed,,,,,,,,,,,,,,,,,,n:crothall and morrison healthcare,Philadelphia city,4260000,Philadelphia County,42101,40.009376,-75.133346,place,Philadelphia,,2026-02-01,795,mass_layoff,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,0cd636b6797f0c32249df3e48204909539cdb38551882e30748eca11,4ad33cdc5ff1be31161314867667d4bfd10e9d07,2026-07-16,2026-07-19
PA,Crozer Health,crozer health,Crozer Health,filed,,,,,,,,,,,,,,,,,,n:crozer health,Chester city,4213208,Delaware County,42045,39.845558,-75.371882,place,Delaware and Chester,,2025-04-25,2651,closure,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,6f6d1cb8b25b73a13012c19a87f675304cd6a07845175a56755ce559,bc48c6740df137db0071c1ea45646b9b13cdfce0,2026-07-16,2026-07-19
PA,Custom Glass Solutions,custom glass solutions,Custom Glass Solutions,filed,,,,,,,,,,,,,,,,,,n:custom glass solutions,,,Bucks County,42017,40.336887,-75.10706,county,Bucks,,2025-04-30,105,closure,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,0f4600546a643917f1ebb05d02bd9e497aa2f851e5ffac2807ee911a,fb4332282f83afb147c85bad304e9723fc93bb21,2026-07-16,2026-07-19
PA,"Customized Distribution Services, Inc.",customized distribution services,"Customized Distribution Services, Inc.",filed,,493110,employer,establishment,,,,,,,,,,,,,,n:customized distribution services,,,Lehigh County,42077,40.614241,-75.590627,county,Lehigh,,2024-10-07,107,closure,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,4035610a55f6a186185dae78da8b6d92c71732529c4efdd2525ab23d,78acbfe154677fb2b0f466d5bbe1172504986072,2026-07-16,2026-07-19
PA,"Cygnus Home Service, LLC",cygnus home service,"CYGNUS HOME SERVICE, LLC",gleif,,,,,,,,,,,,984500ECB7C79908D959,,,,,automatic,lei:984500ECB7C79908D959,,,,,,,,Various,,2024-07-27,55,mass_layoff,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,ee8382c32d2ab8fa1bd4bde3c7892d6fe935181b7de7fca70f79e77d,3d215e59d72eef7e54dbcee28ebc1d749973bb3f,2026-07-16,2026-07-19
PA,"Cygnus Home Service, LLC d/b/a Yelloh",cygnus home service llc d b a yelloh,"CYGNUS HOME SERVICE, LLC",gleif,,,,,,,,,,,,984500ECB7C79908D959,,,,,automatic,lei:984500ECB7C79908D959,,,,,,,,Various,,2024-11-22,86,mass_layoff,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,a4409b537c81902314e2fead694ec8183c5bb92a3919b338a9647e56,22a22c5902598fc9e66d8c8ad5f6dc1c42607d5a,2026-07-16,2026-07-19
PA,"D&A Consulting Service, LLC",d a consulting service,"D&A Consulting Service, LLC",filed,,,,,,,,,,,,,,,,,,n:d a consulting service,,,,,,,,Various,,2025-02-19,14,mass_layoff,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,d4ea7bdd82e30d495d94b41f8df57f3de4d5a3ff31e0f2399b9dc009,b5680d72ddad4fea4776d400099043bb4ab09658,2026-07-16,2026-07-19
PA,"DAS Companies, Inc.",das companies,"DAS Companies, Inc.",filed,,,,,,,,,,,,,,,,,,n:das companies,,,,,,,,Lancaster & Lebanon,,2024-12-31,100,mass_layoff,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,91847d9b307f58da25e3dae7896e4a2a138cfa2deef6186bf8fb7021,ab457b8cee3c569bc21cc9aed550f00dc062077a,2026-07-16,2026-07-19
PA,DHL Supply Chain,dhl supply chain,DHL Supply Chain,filed,,,,,,,,,,,,,,,,,,n:dhl supply chain,Lancaster city,4241216,Lancaster County,42071,40.042061,-76.30099,place,Lancaster,,2024-11-10,268,closure,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,d0bb3a7deea5205816c1aa9a3e38c50c5c063e95cee838a3d80f2233,09ed0830e62d3f02f17ff1a68723799b07df5ef7,2026-07-16,2026-07-19
PA,DHL Supply Chain,dhl supply chain,DHL Supply Chain,filed,,,,,,,,,,,,,,,,,,n:dhl supply chain,Northampton borough,4254696,Northampton County,42095,40.688237,-75.487449,place,Northampton,,2026-02-28,66,closure,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,b423b9e89be36eae6007cc1121233e03a8f8f267b45484dde5684bd9,6581b250b94f30c3eeea4fff14944ed8f1adc219,2026-07-16,2026-07-19
PA,"Dan Schantz Farm & Greenhouses, LLC (UPDATED)",dan schantz farm greenhouses llc updated,"Dan Schantz Farm & Greenhouses, LLC",cleaned,,,,,,,,,,,,,,,,,,n:dan schantz farm greenhouses,,,,,,,,Lehigh and Bucks,,2023-12-22,120,closure,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,f2bd11f5f9ce99411fd54ccb6a9d2d87c189352b9912f2e174b78c61,2f83aea453cec5bdb4724f8b32a0660ba58294fa,2026-07-16,2026-07-19
PA,"David's Bridal, LLC",david s bridal,David's Bridal,wikidata,,,,,,,,,,,,YEMD6E68QLMSL3ZMES44,Q5230388,label,,,automatic,qid:Q5230388,York city,4287048,York County,42133,39.964798,-76.73184,place,Allegheny (4 locations) ... Blair ... Bucks (2 locations) ... Dauphin ... Delaware ... Erie ... Luzerne ... Montgomery (3 locations) ... York,,2023-04-14,,mass_layoff,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,312e404db9fe653fa1c57caab5a5a141ac511fb10134e9c4ed022347,fb562bdbce4161b4cef228db10dc57c780d7e855,2026-07-16,2026-07-19
PA,Del Frisco's Grille,del frisco s grille,Del Frisco's Grille,filed,,,,,,,,,,,,,,,,,,n:del frisco s grille,Philadelphia city,4260000,Philadelphia County,42101,40.009376,-75.133346,place,Philadelphia,,2025-07-31,51,closure,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,649ef4f9108847050acbbe8707bad408c24a22eaa7699446a466ff53,3cdffc6b6f4c9d99b9bda518a1eebef8db6b28ea,2026-07-16,2026-07-19
PA,Devon Seafood Grill,devon seafood grill,Devon Seafood Grill,filed,,,,,,,,,,,,,,,,,,n:devon seafood grill,Philadelphia city,4260000,Philadelphia County,42101,40.009376,-75.133346,place,Philadelphia,,2025-01-01,76,closure,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,e5724c9feedb37aacc2643479da9491da959940497a0129dfe1e123c,c54fc1c60d192ca09ba818ba3fef4a971988dd51,2026-07-16,2026-07-19
PA,Dometic,dometic,Dometic,filed,,,,,,,,,,,,,,,,,,n:dometic,Montgomery borough,4250632,Lycoming County,42081,41.173681,-76.868776,place,Montgomery,,2026-09-21,89,closure,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,e61d993e376b77af6e61a1ff25c34552fe6b91f6738719357e74562b,590807d004479bf434f4c1b17f271be6f1fc93ed,2026-07-16,2026-07-19
PA,"Donna Bella Farms, LLC",donna bella farms,"Donna Bella Farms, LLC",filed,,,,,,,,,,,,,,,,,,n:donna bella farms,,,Berks County,42011,40.413957,-75.92686,county,Berks,,2023-06-30,161,mass_layoff,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,1fc81fe71903a638cff5d209ed28ba6eb91d72eb627d4d2308e37ea5,003d45f5f036b64a8e812c159000b249b6990f9d,2026-07-16,2026-07-19
PA,"DuBois Logistics, LLC",dubois logistics,"DuBois Logistics, LLC",filed,,,,,,,,,,,,,,,,,,n:dubois logistics,Clearfield borough,4214064,Clearfield County,42033,41.021498,-78.439398,place,Clearfield,,2026-01-31,110,closure,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,8ab5e2e821ae2536f2628f9a07f81f707b3b649477cd16a0c0b7849c,cd6c213855e6a6a846c2411ae4cd39264a9ce0b9,2026-07-16,2026-07-19
PA,Durham School Services,durham school services,Durham School Services,wikidata,,,,,,,,,,,,2138006P1REFCUJGH779,Q5316559,label,Mobico Group,,automatic,qid:Q5316559,Philadelphia city,4260000,Philadelphia County,42101,40.009376,-75.133346,place,Philadelphia,,2026-06-29,299,mass_layoff,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,05b2d5e910d0f6a3042c69ca8131a78c15e33c424e581d7b70a850dc,26f82cc82ca0516c443a6307edbfb399a007fe8b,2026-07-16,2026-07-19
PA,ES3,es3,ES3,filed,,,,,,,,,,,,,,,,,,n:es3,York city,4287048,York County,42133,39.964798,-76.73184,place,York,,2024-07-22,69,mass_layoff,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,be41e36ead3b3f8e8c848c614eb7485b7ef9279ff7b006fabbf4e2e8,f58c54808ea689036db210d6f38c991a0dea343d,2026-07-16,2026-07-19
PA,"Eagle Sight Delivery, LLC",eagle sight delivery,"Eagle Sight Delivery, LLC",filed,,,,,,,,,,,,,,,,,,n:eagle sight delivery,Philadelphia city,4260000,Philadelphia County,42101,40.009376,-75.133346,place,Philadelphia,,2024-01-30,55,closure,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,e928623f181e4f0e69e7b283dc98aeadf3ccdb257fc45c3e44a5657c,1fe7357b412144e801a2b387e4f12c398a64bedc,2026-07-16,2026-07-19
PA,Engineered Materials Solutions,engineered materials solutions,Engineered Materials Solutions,filed,,,,,,,,,,,,,,,,,,n:engineered materials solutions,,,Berks County,42011,40.413957,-75.92686,county,Berks,,2026-01-02,58,closure,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,343772084eac981795717a7cde48bbf7176cb78cfa4a2950f74f4772,5b1fac040aa1d297acf2de6fd88370dee7b91ca2,2026-07-16,2026-07-19
PA,Envision Physician Services,envision physician services,Envision Physician Services,filed,,,,,,,,,,,,,,,,,,n:envision physician services,Montgomery borough,4250632,Lycoming County,42081,41.173681,-76.868776,place,Montgomery,,2023-07-14,162,mass_layoff,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,33c8824c122217eaf0f942684fb48a82d69230a9430a5171fe606482,f07d7a5ebd5c09ab3f6edf1a43dde2dcd1c58cb9,2026-07-16,2026-07-19
PA,Ethos Cannabis,ethos cannabis,Ethos Cannabis,filed,,,,,,,,,,,,,,,,,,n:ethos cannabis,Philadelphia city,4260000,Philadelphia County,42101,40.009376,-75.133346,place,Philadelphia,,2024-04-20,11,closure,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,3e43b92f4ddd2a4147c1f5fa45a6438e14fd4b44663ac4e7360942b6,84a50d5c441b48628ef0baf7b97db0ef7c8fe2c0,2026-07-16,2026-07-19
PA,"Everett Foodliner, Inc.",everett foodliner,"Everett Foodliner, Inc.",filed,,,,,,,,,,,,,,,,,,n:everett foodliner,Bedford borough,4204944,Bedford County,42009,40.015115,-78.503017,place,Bedford,,2026-04-20,58,closure,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,4a896f08ec0ac97e027e40b2cec49d338af7b53338ef7fa60af85f80,d9dfdd0b6c4882d08aacf2f267af7002b5d558cf,2026-07-26,2026-07-26
PA,"Everett Foodliner, Inc. and Saxton Market, Inc.",everett foodliner inc and saxton market,"Everett Foodliner, Inc. and Saxton Market, Inc.",filed,,,,,,,,,,,,,,,,,,n:everett foodliner inc and saxton market,,,,,,,,,,,,unknown,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,96113dabf49546b0fe929c6764901693699fcdcd33009b74db19cde2,aa3169fb4692707adf1b6160a5923a0b2cb16f7e,2026-07-16,2026-07-19
PA,"FMC Logistics, LLC",fmc logistics,"FMC Logistics, LLC",filed,,,,,,,,,,,,,,,,,,n:fmc logistics,,,Bucks County,42017,40.336887,-75.10706,county,Bucks,,2024-10-29,121,closure,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,4153f5b969f1e89e6d9e550ffc4f58509c8ab17a4986c9f709a0e1ac,d36fc55d4a1f26b788e7a877fa4de8b9b6388cd1,2026-07-16,2026-07-19
PA,"Family Dollar Stores of Pennsylvania, LLC",family dollar stores of pennsylvania,"Family Dollar Stores of Pennsylvania, LLC",filed,,,,,1671994,,exact:post-era,,,,,,,,,,automatic,cik:1671994,Philadelphia city,4260000,Philadelphia County,42101,40.009376,-75.133346,place,Philadelphia,,2024-04-20,62,closure,,0,0,1,https://www.pa.gov/agencies/dli/programs-services/workforce-development-home/warn-requirements/warn-notices,7e9ef4477edf3308177ce8babd175952012a3e3eb1bf9e2896762a44,e14243c6a072236db4ba5181078e21885a06b460,2026-07-16,2026-07-19
