state,employer_name,normalized_name,canonical_name,canonical_basis,industry,naics,naics_basis,naics_level,cik,ticker,cik_match,sic,sic_description,ein,ntee,lei,wikidata_qid,wikidata_match,parent_company,parent_cik,identity_source,employer_key,place_name,place_fips,county_name,county_fips,latitude,longitude,geo_basis,location,site_address,notice_date,notice_date_precision,notice_date_basis,effective_date,effective_date_precision,effective_date_basis,effective_date_end,effective_date_end_precision,effective_date_end_basis,source_identity,source_details,employees_affected,layoff_type,is_temporary,is_amendment,is_amended,current_version,source_url,source_notice_id,dedupe_key,first_seen,last_seen
WA,"365 Hospitality Associates, LLC",365 hospitality associates,"365 Hospitality Associates, LLC",filed,,,,,,,,,,,,,,,,,,n:365 hospitality associates,Seattle city,5363000,King County,53033,47.619335,-122.351538,place,Seattle,,,,,2020-03-16,day,reported,,,,,"{""agency_received_date"": ""2020-03-27"", ""date_evidence_rule"": ""wa_agency_received_role_v1"", ""date_precision_evidence"": {""effective_date"": {""matched_day"": ""2020-03-16"", ""rule"": ""labeled_source_day_match_v1"", ""source_field"": ""Layoff Start Date""}}, ""dates"": [{""basis"": ""reported"", ""date"": ""2020-03-27"", ""precision"": ""day"", ""role"": ""agency_received"", ""source_field"": ""Received Date"", ""source_text"": ""3/27/2020""}]}",84,mass_layoff,1,0,0,1,https://esd.wa.gov/about-employees/WARN,61844f7b864032add2408d22799c44f2ad29bfb61e4fa03366680ca9,2ea497282edc08b908f0e89d430146630a08ed72,2026-09-24,
WA,A.O. Smith,a o smith,A. O. SMITH CORPORATION,gleif,,,,,,,,,,,,549300XG4US7UJNECY36,Q4648219,label,,,automatic,lei:549300XG4US7UJNECY36,Renton city,5357745,King County,53033,47.47919,-122.194613,place,Renton,,,,,2018-06-15,day,reported,,,,,"{""agency_received_date"": ""2018-04-13"", ""date_evidence_rule"": ""wa_agency_received_role_v1"", ""date_precision_evidence"": {""effective_date"": {""matched_day"": ""2018-06-15"", ""rule"": ""labeled_source_day_match_v1"", ""source_field"": ""Layoff Start Date""}}, ""dates"": [{""basis"": ""reported"", ""date"": ""2018-04-13"", ""precision"": ""day"", ""role"": ""agency_received"", ""source_field"": ""Received Date"", ""source_text"": ""4/13/2018""}]}",57,closure,0,0,0,1,https://esd.wa.gov/about-employees/WARN,476151931499fce78b81a29bf60c0bf282ae8dba450c0910d7584145,1999475a3f8f61b7a1ac7836a3b497d340081737,2026-09-24,
WA,"AB Car Rental Services, Inc.",ab car rental services,"AB Car Rental Services, Inc.",filed,,,,,1391308,,exact,,,,,,,,,,automatic,cik:1391308,Tukwila city,5372625,King County,53033,47.476289,-122.27574,place,Tukwila,,,,,2010-05-19,day,reported,,,,,"{""agency_received_date"": ""2010-03-17"", ""date_evidence_rule"": ""wa_agency_received_role_v1"", ""date_precision_evidence"": {""effective_date"": {""matched_day"": ""2010-05-19"", ""rule"": ""labeled_source_day_match_v1"", ""source_field"": ""Layoff Start Date""}}, ""dates"": [{""basis"": ""reported"", ""date"": ""2010-03-17"", ""precision"": ""day"", ""role"": ""agency_received"", ""source_field"": ""Received Date"", ""source_text"": ""3/17/2010""}]}",206,mass_layoff,0,0,0,1,https://esd.wa.gov/about-employees/WARN,c419c817993e0572479832f0b66abd2ef9bf73797d507e128d01a780,62127d82f69f358d7abd9388d3a0f3c883a07258,2026-09-24,
WA,"ABM Aviation, Inc.",abm aviation,"ABM Aviation, Inc.",filed,,,,,,,,,,,,,,,,,,n:abm aviation,SeaTac city,5362288,King County,53033,47.443403,-122.298287,place,SeaTac,,,,,2019-05-13,day,reported,,,,,"{""agency_received_date"": ""2019-03-08"", ""date_evidence_rule"": ""wa_agency_received_role_v1"", ""date_precision_evidence"": {""effective_date"": {""matched_day"": ""2019-05-13"", ""rule"": ""labeled_source_day_match_v1"", ""source_field"": ""Layoff Start Date""}}, ""dates"": [{""basis"": ""reported"", ""date"": ""2019-03-08"", ""precision"": ""day"", ""role"": ""agency_received"", ""source_field"": ""Received Date"", ""source_text"": ""3/8/2019""}]}",176,mass_layoff,0,0,0,1,https://esd.wa.gov/about-employees/WARN,6d4f46ff3347ae11f3dec3cd1749c48f650ee2c0a2421d1777ec6e2f,939fcffbc4f8e848d617a3b7564cb31c62a477fc,2026-09-24,
WA,"ABM Aviation, Inc.",abm aviation,"ABM Aviation, Inc.",filed,,,,,,,,,,,,,,,,,,n:abm aviation,SeaTac city,5362288,King County,53033,47.443403,-122.298287,place,SeaTac,,,,,2018-01-01,day,reported,,,,,"{""agency_received_date"": ""2017-11-09"", ""date_evidence_rule"": ""wa_agency_received_role_v1"", ""date_precision_evidence"": {""effective_date"": {""matched_day"": ""2018-01-01"", ""rule"": ""labeled_source_day_match_v1"", ""source_field"": ""Layoff Start Date""}}, ""dates"": [{""basis"": ""reported"", ""date"": ""2017-11-09"", ""precision"": ""day"", ""role"": ""agency_received"", ""source_field"": ""Received Date"", ""source_text"": ""11/9/2017""}]}",171,closure,0,0,0,1,https://esd.wa.gov/about-employees/WARN,4f388b38b3b2f853c2c7e9a468890604581c5f7d80a954f30a4d5a36,f24d4b1743e03f838bb457f382a5c898ba9a4a0f,2026-09-24,
WA,ABX Air,abx air,"ABX AIR, INC.",gleif,,48-49,employer,,,,,,,,,549300DVSP5KP4J1PC58,,,,,automatic,lei:549300DVSP5KP4J1PC58,Chehalis city,5311475,Lewis County,53041,46.664176,-122.965425,place,Chehalis,,,,,2009-02-13,day,reported,,,,,"{""agency_received_date"": ""2008-12-26"", ""date_evidence_rule"": ""wa_agency_received_role_v1"", ""date_precision_evidence"": {""effective_date"": {""matched_day"": ""2009-02-13"", ""rule"": ""labeled_source_day_match_v1"", ""source_field"": ""Layoff Start Date""}}, ""dates"": [{""basis"": ""reported"", ""date"": ""2008-12-26"", ""precision"": ""day"", ""role"": ""agency_received"", ""source_field"": ""Received Date"", ""source_text"": ""12/26/2008""}]}",4,closure,0,0,0,1,https://esd.wa.gov/about-employees/WARN,54b2469cad3fc2f4459bb418bf67064c45e937ea505a6355c8dddd29,44b45872e78baf63205825c5507e761525ba4466,2026-09-24,
WA,ABX Air,abx air,"ABX AIR, INC.",gleif,,48-49,employer,,,,,,,,,549300DVSP5KP4J1PC58,,,,,automatic,lei:549300DVSP5KP4J1PC58,Chehalis city,5311475,Lewis County,53041,46.664176,-122.965425,place,Chehalis,,,,,2009-01-13,day,reported,,,,,"{""agency_received_date"": ""2008-11-14"", ""date_evidence_rule"": ""wa_agency_received_role_v1"", ""date_precision_evidence"": {""effective_date"": {""matched_day"": ""2009-01-13"", ""rule"": ""labeled_source_day_match_v1"", ""source_field"": ""Layoff Start Date""}}, ""dates"": [{""basis"": ""reported"", ""date"": ""2008-11-14"", ""precision"": ""day"", ""role"": ""agency_received"", ""source_field"": ""Received Date"", ""source_text"": ""11/14/2008""}]}",52,closure,0,0,0,1,https://esd.wa.gov/about-employees/WARN,37a786a28888f3e20616508d4154cae95bc6ef32b7634153faacd0fa,7d89438bcfc194056187ddc916580119d80a9b10,2026-09-24,
WA,AECOM,aecom,AECOM,wikidata,,54133,sec-sic,enterprise,868857,ACM,exact,8711,Services-Engineering Services,,,,Q2825507,cik,,,automatic,qid:Q2825507,Pacific Beach CDP,5352530,Grays Harbor County,53027,47.214135,-124.196854,place,Pacific Beach and Whidbey Island,,,,,2019-09-30,day,reported,,,,,"{""agency_received_date"": ""2019-07-31"", ""date_evidence_rule"": ""wa_agency_received_role_v1"", ""date_precision_evidence"": {""effective_date"": {""matched_day"": ""2019-09-30"", ""rule"": ""labeled_source_day_match_v1"", ""source_field"": ""Layoff Start Date""}}, ""dates"": [{""basis"": ""reported"", ""date"": ""2019-07-31"", ""precision"": ""day"", ""role"": ""agency_received"", ""source_field"": ""Received Date"", ""source_text"": ""7/31/2019""}]}",10,mass_layoff,0,0,0,1,https://esd.wa.gov/about-employees/WARN,97112378bd77317069770736162d4142c5a798ec8dffed716540b887,536f3d72ceb9f33023cb7c66c15466917f9b2731,2026-09-24,
WA,AECOM,aecom,AECOM,wikidata,,54133,sec-sic,enterprise,868857,ACM,exact,8711,Services-Engineering Services,,,,Q2825507,cik,,,automatic,qid:Q2825507,Pacific Beach CDP,5352530,Grays Harbor County,53027,47.214135,-124.196854,place,Pacific Beach and Whidbey Island,,,,,2020-03-14,day,reported,,,,,"{""agency_received_date"": ""2020-01-17"", ""date_evidence_rule"": ""wa_agency_received_role_v1"", ""date_precision_evidence"": {""effective_date"": {""matched_day"": ""2020-03-14"", ""rule"": ""labeled_source_day_match_v1"", ""source_field"": ""Layoff Start Date""}}, ""dates"": [{""basis"": ""reported"", ""date"": ""2020-01-17"", ""precision"": ""day"", ""role"": ""agency_received"", ""source_field"": ""Received Date"", ""source_text"": ""1/17/2020""}]}",11,mass_layoff,0,0,0,1,https://esd.wa.gov/about-employees/WARN,51a846a737ab9b53c6b18365cf0ecd5faab3194e250b70a912b6fb6a,8c5d9b57382e438d217ebb8008780cc1e6975273,2026-09-24,
WA,"AG Management Group, LLC",ag management group,"AG Management Group, LLC",filed,,,,,,,,,,,,,,,,,,n:ag management group,Yakima city,5380010,Yakima County,53077,46.590938,-120.5494,place,Yakima,,,,,2025-11-19,day,reported,,,,,"{""agency_received_date"": ""2025-09-17"", ""date_evidence_rule"": ""wa_agency_received_role_v1"", ""date_precision_evidence"": {""effective_date"": {""matched_day"": ""2025-11-19"", ""rule"": ""labeled_source_day_match_v1"", ""source_field"": ""Layoff Start Date""}}, ""dates"": [{""basis"": ""reported"", ""date"": ""2025-09-17"", ""precision"": ""day"", ""role"": ""agency_received"", ""source_field"": ""Received Date"", ""source_text"": ""9/17/2025""}]}",1276,mass_layoff,0,0,0,1,https://esd.wa.gov/about-employees/WARN,9f0e248590bd27587d757add8883e46af8d20800a80fd6437ba4eb9c,9ae320d2423709a6c8b21b2402b8188f7864c16b,2026-09-24,
WA,"AGC Biologics, Inc.",agc biologics,"AGC Biologics, Inc.",filed,,541714,employer,,,,,,,,,,,,,,,n:agc biologics,Bothell city,5307380,King County,53033,47.773531,-122.204376,place,Bothell,,,,,2024-11-22,day,reported,,,,,"{""agency_received_date"": ""2024-09-18"", ""date_evidence_rule"": ""wa_agency_received_role_v1"", ""date_precision_evidence"": {""effective_date"": {""matched_day"": ""2024-11-22"", ""rule"": ""labeled_source_day_match_v1"", ""source_field"": ""Layoff Start Date""}}, ""dates"": [{""basis"": ""reported"", ""date"": ""2024-09-18"", ""precision"": ""day"", ""role"": ""agency_received"", ""source_field"": ""Received Date"", ""source_text"": ""9/18/2024""}]}",10,mass_layoff,0,0,0,1,https://esd.wa.gov/about-employees/WARN,c705e5c013b877a3e12e5fc22f1d0094103be01c6ad1cea5e4e1864a,19158856738a80e37a90546c6ab142f8012130e3,2026-09-24,
WA,AHP (Associated Hygienic Products LLC),ahp associated hygienic products,AHP (Associated Hygienic Products LLC),filed,,,,,,,,,,,,,,,,,,n:ahp associated hygienic products,Vancouver city,5374060,Clark County,53011,45.637156,-122.596567,place,Vancouver,,,,,2010-11-27,day,reported,,,,,"{""agency_received_date"": ""2010-09-30"", ""date_evidence_rule"": ""wa_agency_received_role_v1"", ""date_precision_evidence"": {""effective_date"": {""matched_day"": ""2010-11-27"", ""rule"": ""labeled_source_day_match_v1"", ""source_field"": ""Layoff Start Date""}}, ""dates"": [{""basis"": ""reported"", ""date"": ""2010-09-30"", ""precision"": ""day"", ""role"": ""agency_received"", ""source_field"": ""Received Date"", ""source_text"": ""9/30/2010""}]}",101,closure,0,0,0,1,https://esd.wa.gov/about-employees/WARN,387a394068e1af16e8419d4a061ceb2df43ffa4fe82155983f87f92d,bf9868c6441ab744421a525e506fddb18b07e3e4,2026-09-24,
WA,AIDC USA LLC,aidc usa,AIDC USA LLC,filed,,,,,,,,,,,,,,,,,,n:aidc usa,Bothell city,5307380,King County,53033,47.773531,-122.204376,place,Bothell,,,,,2024-05-11,day,reported,,,,,"{""agency_received_date"": ""2024-04-04"", ""date_evidence_rule"": ""wa_agency_received_role_v1"", ""date_precision_evidence"": {""effective_date"": {""matched_day"": ""2024-05-11"", ""rule"": ""labeled_source_day_match_v1"", ""source_field"": ""Layoff Start Date""}}, ""dates"": [{""basis"": ""reported"", ""date"": ""2024-04-04"", ""precision"": ""day"", ""role"": ""agency_received"", ""source_field"": ""Received Date"", ""source_text"": ""4/4/2024""}]}",1,closure,0,0,0,1,https://esd.wa.gov/about-employees/WARN,fa77a12561e23b42dbb387b00199851db9fb61d4ceacd6420e8bc9e5,42abde2c4c8833ca315ecda6e1a81f597b1b7f1b,2026-09-24,
WA,"ALSCO, Inc",alsco,Alsco Inc.,gleif,,,,,,,,,,,,5493002QZKTXPMZE9V93,Q60752605,label,,,automatic,lei:5493002QZKTXPMZE9V93,Kent city,5335415,King County,53033,47.38797,-122.212727,place,Kent,,,,,2020-03-23,day,reported,,,,,"{""agency_received_date"": ""2020-03-30"", ""date_evidence_rule"": ""wa_agency_received_role_v1"", ""date_precision_evidence"": {""effective_date"": {""matched_day"": ""2020-03-23"", ""rule"": ""labeled_source_day_match_v1"", ""source_field"": ""Layoff Start Date""}}, ""dates"": [{""basis"": ""reported"", ""date"": ""2020-03-30"", ""precision"": ""day"", ""role"": ""agency_received"", ""source_field"": ""Received Date"", ""source_text"": ""3/30/2020""}]}",84,mass_layoff,1,0,0,1,https://esd.wa.gov/about-employees/WARN,dc2c78062ce433f4d897b4c298fcf9aeefaa7e86fc6af2e931b7572f,95b60a3a6cf42c89feb462630d5e59db32741f52,2026-09-24,
WA,"AMT Medical, Inc. dba Velocity medtech",amt medical inc dba velocity medtech,"AMT Medical, Inc.",cleaned,,,,,,,,,,,,,,,,,,n:amt medical,Monroe city,5346685,Snohomish County,53061,47.859793,-121.984006,place,Monroe,,,,,2025-06-23,day,reported,,,,,"{""agency_received_date"": ""2025-04-24"", ""date_evidence_rule"": ""wa_agency_received_role_v1"", ""date_precision_evidence"": {""effective_date"": {""matched_day"": ""2025-06-23"", ""rule"": ""labeled_source_day_match_v1"", ""source_field"": ""Layoff Start Date""}}, ""dates"": [{""basis"": ""reported"", ""date"": ""2025-04-24"", ""precision"": ""day"", ""role"": ""agency_received"", ""source_field"": ""Received Date"", ""source_text"": ""4/24/2025""}]}",70,mass_layoff,0,0,0,1,https://esd.wa.gov/about-employees/WARN,03c5332b1b8104b657dd363a282a0013b7f0e238d978cbac648a4609,4ef3e0131768a1aa9a819a4cab5c4851f0d9d253,2026-09-24,
WA,APM Terminals,apm terminals,APM Terminals,filed,,,,,,,,,,,,,,,,,,n:apm terminals,Tacoma city,5370000,Pierce County,53053,47.252199,-122.459832,place,Tacoma,,,,,2017-09-22,day,reported,,,,,"{""agency_received_date"": ""2017-07-25"", ""date_evidence_rule"": ""wa_agency_received_role_v1"", ""date_precision_evidence"": {""effective_date"": {""matched_day"": ""2017-09-22"", ""rule"": ""labeled_source_day_match_v1"", ""source_field"": ""Layoff Start Date""}}, ""dates"": [{""basis"": ""reported"", ""date"": ""2017-07-25"", ""precision"": ""day"", ""role"": ""agency_received"", ""source_field"": ""Received Date"", ""source_text"": ""7/25/2017""}]}",12,closure,0,0,0,1,https://esd.wa.gov/about-employees/WARN,dacc77f77d212064d83a6ec89283177ea45d3a106c0807cb77b829f7,a4dd2ea2d8ddf493a764dae7a7d7050150c199f9,2026-09-24,
WA,ARAMARK Healthcare,aramark healthcare,ARAMARK Healthcare,filed,,,,,,,,,,,,,,,,,,n:aramark healthcare,Spokane city,5367000,Spokane County,53063,47.666935,-117.433322,place,Spokane,,,,,2007-08-28,day,reported,,,,,"{""agency_received_date"": ""2007-06-29"", ""date_evidence_rule"": ""wa_agency_received_role_v1"", ""date_precision_evidence"": {""effective_date"": {""matched_day"": ""2007-08-28"", ""rule"": ""labeled_source_day_match_v1"", ""source_field"": ""Layoff Start Date""}}, ""dates"": [{""basis"": ""reported"", ""date"": ""2007-06-29"", ""precision"": ""day"", ""role"": ""agency_received"", ""source_field"": ""Received Date"", ""source_text"": ""6/29/2007""}]}",245,closure,0,0,0,1,https://esd.wa.gov/about-employees/WARN,caca9a94480b956068052e538467c8af15750ae133a9fe4c2f69f9c9,a6d6c3dfb2ab01a7eab2cee0e9e3029b71f68f26,2026-09-24,
WA,AREVA Federal Services LLC,areva federal services,AREVA Federal Services LLC,filed,,541330,employer,,,,,,,,,,,,,,,n:areva federal services,Richland city,5358235,Benton County,53005,46.28698,-119.294045,place,Richland,,,,,2012-08-15,day,reported,,,,,"{""agency_received_date"": ""2012-08-21"", ""date_evidence_rule"": ""wa_agency_received_role_v1"", ""date_precision_evidence"": {""effective_date"": {""matched_day"": ""2012-08-15"", ""rule"": ""labeled_source_day_match_v1"", ""source_field"": ""Layoff Start Date""}}, ""dates"": [{""basis"": ""reported"", ""date"": ""2012-08-21"", ""precision"": ""day"", ""role"": ""agency_received"", ""source_field"": ""Received Date"", ""source_text"": ""8/21/2012""}]}",5,mass_layoff,0,0,0,1,https://esd.wa.gov/about-employees/WARN,43d96555ac82b39f137956eb0ffea44900ec59799a0923dc7d48e024,3bbc3ac769c63b944c37d5399ce985f5d7821920,2026-09-24,
WA,AREVA Federal Services LLC,areva federal services,AREVA Federal Services LLC,filed,,541330,employer,,,,,,,,,,,,,,,n:areva federal services,Richland city,5358235,Benton County,53005,46.28698,-119.294045,place,Richland,,,,,2013-07-31,day,reported,,,,,"{""agency_received_date"": ""2013-08-01"", ""date_evidence_rule"": ""wa_agency_received_role_v1"", ""date_precision_evidence"": {""effective_date"": {""matched_day"": ""2013-07-31"", ""rule"": ""labeled_source_day_match_v1"", ""source_field"": ""Layoff Start Date""}}, ""dates"": [{""basis"": ""reported"", ""date"": ""2013-08-01"", ""precision"": ""day"", ""role"": ""agency_received"", ""source_field"": ""Received Date"", ""source_text"": ""8/1/2013""}]}",3,mass_layoff,0,0,0,1,https://esd.wa.gov/about-employees/WARN,5eee492c7c2fb33bffbdf60d78ad3578abf36ecc3ef11055a401c10f,4aa06e045b599d1a9fa79956005f5153969e55ec,2026-09-24,
WA,ASM Research,asm research,ASM Research,filed,,,,,,,,,,,,,,,,,,n:asm research,Lakewood city,5338038,Pierce County,53053,47.164092,-122.528106,place,Lakewood,,,,,2018-03-27,day,reported,,,,,"{""agency_received_date"": ""2018-02-01"", ""date_evidence_rule"": ""wa_agency_received_role_v1"", ""date_precision_evidence"": {""effective_date"": {""matched_day"": ""2018-03-27"", ""rule"": ""labeled_source_day_match_v1"", ""source_field"": ""Layoff Start Date""}}, ""dates"": [{""basis"": ""reported"", ""date"": ""2018-02-01"", ""precision"": ""day"", ""role"": ""agency_received"", ""source_field"": ""Received Date"", ""source_text"": ""2/1/2018""}]}",7,mass_layoff,0,0,0,1,https://esd.wa.gov/about-employees/WARN,efa2cf0083cc051eb0ab3bf05f87e468ed7672d5d03cf7871df7b572,770bc3c7e060fb8dbe9c6214ce64d8a94db20d10,2026-09-24,
WA,Above The Dirt LLC,above the dirt,Above The Dirt LLC,filed,,,,,,,,,,,,,,,,,,n:above the dirt,Quincy city,5357115,Grant County,53025,47.235877,-119.849079,place,Quincy,,,,,2025-12-15,day,reported,,,,,"{""agency_received_date"": ""2025-10-16"", ""date_evidence_rule"": ""wa_agency_received_role_v1"", ""date_precision_evidence"": {""effective_date"": {""matched_day"": ""2025-12-15"", ""rule"": ""labeled_source_day_match_v1"", ""source_field"": ""Layoff Start Date""}}, ""dates"": [{""basis"": ""reported"", ""date"": ""2025-10-16"", ""precision"": ""day"", ""role"": ""agency_received"", ""source_field"": ""Received Date"", ""source_text"": ""10/16/2025""}]}",392,mass_layoff,0,0,0,1,https://esd.wa.gov/about-employees/WARN,783d4a2bc39c10e3c64d968b193aa8de37f464679b100c6d5506ee8a,520a9a005d7b2aec52e4e2c168559039f03967d8,2026-09-24,
WA,"Accelerate360 Distribution, LLC - Dakota Merchandising Work Unit",accelerate360 distribution llc dakota merchandising work unit,"Accelerate360 Distribution, LLC",cleaned,,,,,,,,,,,,,,,,,,n:accelerate360 distribution,,,,,,,,Various locations in Washington,,,,,2025-06-28,day,reported,,,,,"{""agency_received_date"": ""2025-04-28"", ""date_evidence_rule"": ""wa_agency_received_role_v1"", ""date_precision_evidence"": {""effective_date"": {""matched_day"": ""2025-06-28"", ""rule"": ""labeled_source_day_match_v1"", ""source_field"": ""Layoff Start Date""}}, ""dates"": [{""basis"": ""reported"", ""date"": ""2025-04-28"", ""precision"": ""day"", ""role"": ""agency_received"", ""source_field"": ""Received Date"", ""source_text"": ""4/28/2025""}]}",31,closure,0,0,0,1,https://esd.wa.gov/about-employees/WARN,d6325da295f8606727285b910181ccff6ddf20c766e931f0dbb629da,a3cdf1af60e850db8ce3d82c11a1206e2b03d3ee,2026-09-24,
WA,Ace Hardware Corporation,ace hardware,Ace Hardware Corporation,filed,,42,employer,,2024,,exact:post-era,5070,Wholesale-Hardware & Plumbing & Heating Equipment & Supplies,,,,,,,,automatic,cik:2024,Spokane city,5367000,Spokane County,53063,47.666935,-117.433322,place,Spokane,,,,,2023-05-17,day,reported,,,,,"{""agency_received_date"": ""2023-03-17"", ""date_evidence_rule"": ""wa_agency_received_role_v1"", ""date_precision_evidence"": {""effective_date"": {""matched_day"": ""2023-05-17"", ""rule"": ""labeled_source_day_match_v1"", ""source_field"": ""Layoff Start Date""}}, ""dates"": [{""basis"": ""reported"", ""date"": ""2023-03-17"", ""precision"": ""day"", ""role"": ""agency_received"", ""source_field"": ""Received Date"", ""source_text"": ""3/17/2023""}]}",86,mass_layoff,0,0,0,1,https://esd.wa.gov/about-employees/WARN,ab6eb722487bc9721f9bb5a4fd1aaef585d6d7e74426f18adf6369bc,6b11bf6be1922c1061f8bb8ae7fbddca49f34b11,2026-09-24,
WA,"Adams County Public Hospital District #2, DBA East Adams Rural Healthcare",adams county public hospital district 2 dba east adams rural healthcare,Adams County Public Hospital District,cleaned,,,,,,,,,,,,,,,,,,n:adams county public hospital district,Ritzville city,5358725,Adams County,53001,47.123041,-118.375332,place,Ritzville,,,,,2026-01-07,day,reported,,,,,"{""agency_received_date"": ""2025-11-07"", ""date_evidence_rule"": ""wa_agency_received_role_v1"", ""date_precision_evidence"": {""effective_date"": {""matched_day"": ""2026-01-07"", ""rule"": ""labeled_source_day_match_v1"", ""source_field"": ""Layoff Start Date""}}, ""dates"": [{""basis"": ""reported"", ""date"": ""2025-11-07"", ""precision"": ""day"", ""role"": ""agency_received"", ""source_field"": ""Received Date"", ""source_text"": ""11/7/2025""}]}",108,mass_layoff,0,0,0,1,https://esd.wa.gov/about-employees/WARN,944b8637d53f28f121598aa2b64bce2ccb64ec098c6c2e4273f3f807,f8b25da62b7d28779ba69fadee15124d254ff519,2026-09-24,
WA,Adaptis Inc.,adaptis,Adaptis Inc.,filed,,,,,,,,,,,,,,,,,,n:adaptis,Seattle city,5363000,King County,53033,47.619335,-122.351538,place,Seattle,,,,,2009-11-02,day,reported,,,,,"{""agency_received_date"": ""2009-09-14"", ""date_evidence_rule"": ""wa_agency_received_role_v1"", ""date_precision_evidence"": {""effective_date"": {""matched_day"": ""2009-11-02"", ""rule"": ""labeled_source_day_match_v1"", ""source_field"": ""Layoff Start Date""}}, ""dates"": [{""basis"": ""reported"", ""date"": ""2009-09-14"", ""precision"": ""day"", ""role"": ""agency_received"", ""source_field"": ""Received Date"", ""source_text"": ""9/14/2009""}]}",138,closure,0,0,0,1,https://esd.wa.gov/about-employees/WARN,23530912b50637304766b42ee4d74ade195460b91b3316fa8ce680ab,0cb02334f236269e07b5eac230e141504cbfcdff,2026-09-24,
WA,"Advanced Drainage Systems, Inc.",advanced drainage systems,Advanced Drainage Systems,wikidata,,3261,sec-sic,enterprise,1604028,WMS,exact,3086,Plastics Foam Products,,,,Q60745531,cik,,,automatic,qid:Q60745531,Olympia city,5351300,Thurston County,53067,47.040604,-122.895,place,Olympia,,,,,2025-03-29,day,reported,,,,,"{""agency_received_date"": ""2025-01-28"", ""date_evidence_rule"": ""wa_agency_received_role_v1"", ""date_precision_evidence"": {""effective_date"": {""matched_day"": ""2025-03-29"", ""rule"": ""labeled_source_day_match_v1"", ""source_field"": ""Layoff Start Date""}}, ""dates"": [{""basis"": ""reported"", ""date"": ""2025-01-28"", ""precision"": ""day"", ""role"": ""agency_received"", ""source_field"": ""Received Date"", ""source_text"": ""1/28/2025""}]}",54,closure,0,0,0,1,https://esd.wa.gov/about-employees/WARN,caef8395da847754ba9b86f042d716ac5be44a78ddd0c6f807ded730,c725081c9fd556a7873471a45d68f34dde7a1dee,2026-09-24,
WA,Adventist Health,adventist health,Adventist Health,wikidata,,,,,,,,,,,,,Q4686452,label,,,automatic,qid:Q4686452,Walla Walla city,5375775,Walla Walla County,53071,46.067006,-118.337033,place,Walla Walla,,,,,2017-08-24,day,reported,,,,,"{""agency_received_date"": ""2017-06-21"", ""date_evidence_rule"": ""wa_agency_received_role_v1"", ""date_precision_evidence"": {""effective_date"": {""matched_day"": ""2017-08-24"", ""rule"": ""labeled_source_day_match_v1"", ""source_field"": ""Layoff Start Date""}}, ""dates"": [{""basis"": ""reported"", ""date"": ""2017-06-21"", ""precision"": ""day"", ""role"": ""agency_received"", ""source_field"": ""Received Date"", ""source_text"": ""6/21/2017""}]}",371,closure,0,0,0,1,https://esd.wa.gov/about-employees/WARN,3313422d142327e697746a48c4c469fc60d519761760310625b71fad,cfceb6f1798a83015dad8b272d8fac4d08fcd1e3,2026-09-24,
WA,Agilent Technologies,agilent technologies,Agilent Technologies,wikidata,,334516,sec-sic,enterprise,1090872,A,exact,3826,Laboratory Analytical Instruments,,,,Q393762,cik,,,automatic,qid:Q393762,Liberty Lake city,5339335,Spokane County,53063,47.668451,-117.104201,place,Liberty Lake,,,,,2009-01-30,day,reported,,,,,"{""agency_received_date"": ""2008-12-30"", ""date_evidence_rule"": ""wa_agency_received_role_v1"", ""date_precision_evidence"": {""effective_date"": {""matched_day"": ""2009-01-30"", ""rule"": ""labeled_source_day_match_v1"", ""source_field"": ""Layoff Start Date""}}, ""dates"": [{""basis"": ""reported"", ""date"": ""2008-12-30"", ""precision"": ""day"", ""role"": ""agency_received"", ""source_field"": ""Received Date"", ""source_text"": ""12/30/2008""}]}",120,mass_layoff,0,0,0,1,https://esd.wa.gov/about-employees/WARN,2ba0d3247e1e100e660cb67ef1e0755e4e28b08e080d2f9a44b8befe,8810c6a59bfe026ff35344ed35563fc2d414b40b,2026-09-24,
WA,"Agilent Technologies, Inc.",agilent technologies,Agilent Technologies,wikidata,,334516,sec-sic,enterprise,1090872,A,exact,3826,Laboratory Analytical Instruments,,,,Q393762,cik,,,automatic,qid:Q393762,Kirkland city,5335940,King County,53033,47.696658,-122.20417,place,Kirkland,,,,,2023-10-31,day,reported,,,,,"{""agency_received_date"": ""2023-08-28"", ""date_evidence_rule"": ""wa_agency_received_role_v1"", ""date_precision_evidence"": {""effective_date"": {""matched_day"": ""2023-10-31"", ""rule"": ""labeled_source_day_match_v1"", ""source_field"": ""Layoff Start Date""}}, ""dates"": [{""basis"": ""reported"", ""date"": ""2023-08-28"", ""precision"": ""day"", ""role"": ""agency_received"", ""source_field"": ""Received Date"", ""source_text"": ""8/28/2023""}]}",64,closure,0,0,0,1,https://esd.wa.gov/about-employees/WARN,87d3e97cd9066be0a1fd589535d82d1951b34bd1bf25ba618a8228c6,3666663a5076b64c63857d2031aa474ed559350a,2026-09-24,
